CDBASE;FOURNISSEUR;DATE_LIVRAISON;STOCK;RAL;MINIMUM_COMMANDE;PCB;QTÉPRÉVISION1;QTÉPRÉVISION2;CLASSE_STOCKAGE;COCHE_RAO;STOCK_MARCHAND;QTÉPRÉVISIONINIT1;QTÉPRÉVISIONINIT2;QTÉPROPOSÉE1;QTÉPROPOSÉE2;NUMERO_COMMANDE;DATE_L2;DATE_COMMANDE;QTÉPROPOSÉEFINALE;STOCK_REEL;CDBASE2;NUMERO_COMMANDE2;IFLS
7185528;509;31/05/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1612892;02/06/2025;28/05/2025;0;0;7185528;1612892;
7185571;691;30/05/2025;81;;3;3;0;0;1071;46;0;0;0;-81;0;1612921;31/05/2025;28/05/2025;0;81;7185571;1612921;187016              
7185572;691;30/05/2025;54;;1;1;0;0;1071;46;0;0;0;-54;0;1612921;31/05/2025;28/05/2025;0;54;7185572;1612921;
7185573;691;30/05/2025;76;3;1;1;0;0;1071;46;0;0;0;-79;0;1612921;31/05/2025;28/05/2025;0;76;7185573;1612921;
7185574;691;30/05/2025;27;;3;3;0;0;1071;46;6;0;0;-21;6;1612921;31/05/2025;28/05/2025;0;27;7185574;1612921;187047              
7185575;691;30/05/2025;24;;1;1;0;0;1071;46;0;0;0;-24;0;1612921;31/05/2025;28/05/2025;0;24;7185575;1612921;
7186045;557;31/05/2025;169;;18;6;0,06;0,02;1080;54;9999;0,06;0,02;9830,07;9999,02;1612906;02/06/2025;28/05/2025;9830;169;7186045;1612906;187901              
7186283;794;30/05/2025;12;;24;12;2;2;1060;46;0;2;2;-10;2;1612945;31/05/2025;28/05/2025;0;12;7186283;1612945;P20643              
7186440;557;31/05/2025;24;16;16;8;0,1;0,02;1080;54;9999;0,1;0,02;9959,12;9999,02;1612906;02/06/2025;28/05/2025;9959;24;7186440;1612906;171535              
7186441;557;31/05/2025;200;;7;7;0,06;0,02;1080;54;9999;0,06;0,02;9799,07;9999,02;1612906;02/06/2025;28/05/2025;9799;200;7186441;1612906;188116              
7186446;794;31/05/2025;12;;12;12;6,1;1;1060;46;0;6,1;1;-5,9;1;1612946;02/06/2025;28/05/2025;0;12;7186446;1612946;133643              
7186449;794;31/05/2025;42;;12;12;7,07;1,33;1060;46;9999;7,07;1,33;9964,07;10000,33;1612946;02/06/2025;28/05/2025;9964;42;7186449;1612946;P20788              
7186450;794;31/05/2025;0;;84;12;12,2;2;1060;46;20;12,2;2;32,2;22;1612946;02/06/2025;28/05/2025;22;0;7186450;1612946;133644              
7186467;691;31/05/2025;48;360;30;6;1,7;0,9;1070;54;9999;1,7;0,9;9592,81;9999,9;1612922;04/06/2025;28/05/2025;9593;48;7186467;1612922;571088              
7186673;794;30/05/2025;12;;84;12;1,7;1;1060;46;0;1,7;1;-10,3;1;1612945;31/05/2025;28/05/2025;0;12;7186673;1612945;P21714              
7187417;509;30/05/2025;286;60;72;12;28,65;13,25;1060;54;9999;28,65;13,25;9682,05;10012,25;1612891;31/05/2025;28/05/2025;9682;298;7187417;1612891;P21953              
7187478;509;30/05/2025;106;36;36;12;37,45;14,67;1060;54;9999;37,45;14,67;9894,02;10013,67;1612891;31/05/2025;28/05/2025;9894;118;7187478;1612891;P22005              
7188478;509;30/05/2025;34;;18;6;0,04;0,03;1060;54;9999;0,04;0,03;9965,04;9999,03;1612891;31/05/2025;28/05/2025;9965;34;7188478;1612891;P22302              
7190167;794;31/05/2025;0;;7;7;3,7;3;1060;46;19;3,7;3;22,7;22;1612946;02/06/2025;28/05/2025;22;0;7190167;1612946;280663              
7190180;794;30/05/2025;0;;24;12;0,01;0;1060;46;0;0,01;0;0,01;0;1612945;31/05/2025;28/05/2025;0;0;7190180;1612945;P23027              
7190230;794;31/05/2025;29;;36;12;0,12;0,02;1060;54;9999;0,12;0,02;9970,15;9999,02;1612946;02/06/2025;28/05/2025;9970;29;7190230;1612946;P23034              
7190360;794;31/05/2025;0;;20;10;0,09;0,03;1060;54;20;0,09;0,03;20,09;20,03;1612946;02/06/2025;28/05/2025;20;0;7190360;1612946;P23524              
7190410;691;31/05/2025;0;;4;4;0,1;0,03;1070;54;10;0,1;0,03;10,1;10,03;1612922;02/06/2025;28/05/2025;10;0;7190410;1612922;191720              
7190441;794;31/05/2025;31;;20;10;0,11;0,03;1060;54;9999;0,11;0,03;9968,14;9999,03;1612946;02/06/2025;28/05/2025;9968;31;7190441;1612946;P23577              
7190477;794;31/05/2025;27;;20;10;0,06;0,02;1060;54;9999;0,06;0,02;9972,09;9999,02;1612946;02/06/2025;28/05/2025;9972;27;7190477;1612946;P23611              
7190660;691;31/05/2025;15;32;4;4;0,36;0,1;1071;54;9999;0,36;0,1;9952,4;9999,1;1612922;02/06/2025;28/05/2025;9952;15;7190660;1612922;191935              
7190744;794;31/05/2025;19;;12;12;0,04;0,02;1060;54;9999;0,04;0,02;9980,06;9999,02;1612946;02/06/2025;28/05/2025;9980;19;7190744;1612946;420436              
7191500;691;03/06/2025;17;24;8;8;0,26;0,08;1070;54;9999;0,26;0,08;9958,28;9999,08;1612920;06/06/2025;28/05/2025;9958;17;7191500;1612920;192467              
7191723;794;31/05/2025;42;;24;12;0,02;0,01;1060;54;9999;0,03;0,01;9957,03;9999,01;1612946;02/06/2025;28/05/2025;9957;42;7191723;1612946;P24556              
7191738;509;30/05/2025;43;;36;9;10,65;6;1060;54;9999;10,65;6;9966,32;10005;1612891;31/05/2025;28/05/2025;9966;48;7191738;1612891;791128              
7191743;509;30/05/2025;26;;27;9;4,87;3,5;1060;54;9999;4,87;3,5;9977,87;10002,5;1612891;31/05/2025;28/05/2025;9978;26;7191743;1612891;790211              
7191745;794;31/05/2025;71;;30;15;0,31;0,1;1060;54;9999;0,31;0,1;9928,39;9999,1;1612946;02/06/2025;28/05/2025;9928;71;7191745;1612946;P24572              
7191747;509;29/05/2025;0;;27;9;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;7191747;1612890;P24573              
7191760;509;30/05/2025;34;18;18;9;20,76;10;1060;54;9999;20,76;10;9967,53;10009;1612891;31/05/2025;28/05/2025;9968;41;7191760;1612891;P24581              
7191761;509;29/05/2025;14;;12;12;0;0;1060;46;26;0;0;12;26;1612890;30/05/2025;28/05/2025;12;14;7191761;1612890;P24582              
7191763;794;31/05/2025;6;30;30;15;0,11;0,03;1060;54;9999;0,11;0,03;9963,14;9999,03;1612946;02/06/2025;28/05/2025;9963;6;7191763;1612946;P24584              
7192028;557;31/05/2025;33;30;30;6;0,12;0,05;1080;54;9999;0,12;0,05;9936,15;9999,05;1612906;02/06/2025;28/05/2025;9936;33;7192028;1612906;193686              
7192036;557;31/05/2025;50;;18;6;0,06;0,02;1080;54;9999;0,06;0,02;9949,07;9999,02;1612906;02/06/2025;28/05/2025;9949;50;7192036;1612906;193727              
7192114;557;31/05/2025;0;;32;8;0,01;0;1080;54;6;0,01;0;6,01;6;1612906;02/06/2025;28/05/2025;6;0;7192114;1612906;193761              
7192118;794;31/05/2025;135;;6;6;0,1;0,03;1060;54;9999;0,1;0,03;9864,13;9999,03;1612946;02/06/2025;28/05/2025;9864;135;7192118;1612946;P24839              
7192123;557;31/05/2025;0;;18;6;0,02;0;1080;54;15;0,02;0;15,02;15;1612906;02/06/2025;28/05/2025;15;0;7192123;1612906;193794              
7192237;691;30/05/2025;0;;4;4;0;0;1071;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;7192237;1612921;193850              
7192355;509;29/05/2025;0;;8;8;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;7192355;1612890;P25003              
7192356;509;29/05/2025;0;;8;8;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;7192356;1612890;P25004              
7192357;509;29/05/2025;0;;8;8;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;7192357;1612890;P25005              
7192418;509;29/05/2025;0;;8;8;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;7192418;1612890;P25209              
7192447;794;31/05/2025;26;;12;12;0,05;0,01;1060;54;9999;0,05;0,01;9973,06;9999,01;1612946;02/06/2025;28/05/2025;9973;26;7192447;1612946;P25220              
7192450;794;31/05/2025;21;;36;12;0,07;0,02;1060;54;9999;0,07;0,02;9978,09;9999,02;1612946;02/06/2025;28/05/2025;9978;21;7192450;1612946;P25221              
7192499;509;31/05/2025;0;;4;4;0,01;0;1060;46;0;0,01;0;0,01;0;1612892;02/06/2025;28/05/2025;0;0;7192499;1612892;
7192751;509;30/05/2025;18;6;6;6;0,73;0,5;1060;46;9999;0,73;0,5;9975,73;9999,5;1612891;31/05/2025;28/05/2025;9976;18;7192751;1612891;P25515              
7192753;509;30/05/2025;0;;4;4;0;0;1060;46;0;0;0;0;0;1612891;31/05/2025;28/05/2025;0;0;7192753;1612891;
7192896;557;31/05/2025;14;18;6;6;0,17;0,06;1080;54;9999;0,17;0,06;9967,21;9999,06;1612906;02/06/2025;28/05/2025;9967;14;7192896;1612906;197036              
7192915;557;31/05/2025;0;;7;7;0,2;0,05;1080;46;9999;0,2;0,05;9999,2;9999,05;1612906;02/06/2025;28/05/2025;9999;0;7192915;1612906;210395              
7193570;794;30/05/2025;0;;20;10;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;7193570;1612945;P47771              
7193581;794;30/05/2025;0;;10;5;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;7193581;1612945;P47772              
7193664;691;31/05/2025;81;80;10;10;0,8;0,3;1070;54;9999;0,8;0,3;9839,08;9999,3;1612922;02/06/2025;28/05/2025;9839;81;7193664;1612922;197384              
7193665;691;31/05/2025;47;90;10;10;0,95;0,34;1070;54;9999;0,95;0,34;9863,25;9999,34;1612922;02/06/2025;28/05/2025;9863;47;7193665;1612922;197387              
7193666;691;31/05/2025;149;68;16;4;1,31;0,42;1070;54;9999;1,31;0,42;9783,63;9999,42;1612922;02/06/2025;28/05/2025;9784;149;7193666;1612922;197404              
7193757;691;31/05/2025;20;42;18;6;0,5;0,19;1070;54;33;0,5;0,19;-28,42;33,19;1612922;03/06/2025;28/05/2025;0;20;7193757;1612922;197772              
7193775;522;31/05/2025;21;;12;6;0,03;0,01;1060;46;9999;0,03;0,01;9978,04;9999,01;1612900;02/06/2025;28/05/2025;9978;21;7193775;1612900;P25944              
7193776;522;31/05/2025;32;;6;6;0,06;0,02;1060;54;9999;0,06;0,02;9967,08;9999,02;1612900;02/06/2025;28/05/2025;9967;32;7193776;1612900;P25945              
7193943;794;31/05/2025;90;;72;12;0,05;0,01;1060;54;9999;0,05;0,01;9909,07;9999,01;1612946;02/06/2025;28/05/2025;9909;90;7193943;1612946;P26018              
7193995;509;30/05/2025;22;12;12;12;10,15;6,75;1060;54;9999;10,15;6,75;9975,15;10005,75;1612891;31/05/2025;28/05/2025;9975;22;7193995;1612891;P26040              
7194001;509;30/05/2025;0;;24;24;14,34;6,67;1060;54;20;14,35;6,67;34,34;26,67;1612891;31/05/2025;28/05/2025;27;0;7194001;1612891;P26044              
7194087;557;31/05/2025;33;;40;10;0,1;0;1080;54;9999;0,1;0,01;9966,1;9999;1612906;02/06/2025;28/05/2025;9966;33;7194087;1612906;199101              
7194088;557;31/05/2025;17;;60;10;0,12;0,01;1080;54;9999;0,12;0,01;9982,14;9999,01;1612906;02/06/2025;28/05/2025;9982;17;7194088;1612906;199102              
7194094;557;31/05/2025;58;;60;10;0,06;0,01;1080;54;9999;0,06;0,01;9941,06;9999,01;1612906;02/06/2025;28/05/2025;9941;58;7194094;1612906;199121              
7194164;509;30/05/2025;38;36;36;12;32,1;16,78;1060;54;9999;32,1;16,78;9956,88;10015,78;1612891;31/05/2025;28/05/2025;9957;46;7194164;1612891;P42325              
7194168;794;31/05/2025;21;;24;12;0,04;0,01;1060;54;9999;0,04;0,01;9978,07;9999,01;1612946;02/06/2025;28/05/2025;9978;21;7194168;1612946;420500              
7195282;557;31/05/2025;13;;32;8;0,01;0;1080;46;15;0,01;0;2,01;15;1612906;02/06/2025;28/05/2025;2;13;7195282;1612906;199376              
7195507;794;31/05/2025;17;12;12;6;0,01;0;1060;54;9999;0,01;0;9970,01;9999;1612946;02/06/2025;28/05/2025;9970;17;7195507;1612946;P32215              
7195815;509;29/05/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;7195815;1612890;P27027              
7196219;509;29/05/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;7196219;1612890;P27250              
7196421;509;29/05/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;7196421;1612890;
7197679;509;30/05/2025;0;;64;16;31,03;14,11;1060;54;65;31,03;14,11;96,03;79,11;1612891;31/05/2025;28/05/2025;79;0;7197679;1612891;P27661              
7197737;691;31/05/2025;37;36;6;6;0,6;0,27;1070;54;9999;0,6;0,27;9926,73;9999,27;1612922;03/06/2025;28/05/2025;9927;37;7197737;1612922;200121              
7197738;691;31/05/2025;22;;12;6;0,1;0,04;1070;54;9999;0,1;0,04;9977,12;9999,03;1612922;03/06/2025;28/05/2025;9977;22;7197738;1612922;200126              
7197741;691;31/05/2025;48;60;12;6;0,89;0,43;1070;54;9999;0,89;0,43;9892,07;9999,43;1612922;03/06/2025;28/05/2025;9892;48;7197741;1612922;200127              
7197749;691;31/05/2025;41;30;12;6;0,51;0,25;1070;54;9999;0,51;0,25;9928,62;9999,25;1612922;03/06/2025;28/05/2025;9929;41;7197749;1612922;200180              
7198864;794;31/05/2025;28;;24;6;0;0;1060;54;9999;0;0;9971;9999;1612946;02/06/2025;28/05/2025;9971;28;7198864;1612946;P28104              
7199083;794;31/05/2025;0;;20;20;0;0;1060;46;0;0;0;0;0;1612946;02/06/2025;28/05/2025;0;0;7199083;1612946;
7199238;509;30/05/2025;32;;36;12;9,87;3,33;1060;54;9999;9,87;3,33;9976,37;10002,33;1612891;31/05/2025;28/05/2025;9976;35;7199238;1612891;P42327              
7199367;522;31/05/2025;12;;1;1;4,06;1,22;1061;54;9999;4,05;1,22;9991,28;10000,22;1612897;02/06/2025;28/05/2025;9991;13;7199367;1612897;P28545              
7199370;509;30/05/2025;156;;20;10;3,4;0,89;1060;46;9999;3,4;0,89;9845,96;9999,89;1612891;31/05/2025;28/05/2025;9846;158;7199370;1612891;P28548              
7199404;522;31/05/2025;19;6;6;6;0,12;0,03;1060;54;9999;0,12;0,03;9920,14;9999,03;1612900;02/06/2025;28/05/2025;9920;19;7199404;1612900;460069              
7199427;691;31/05/2025;54;36;6;6;0,26;0,08;1060;54;9999;0,26;0,08;9909,36;9999,08;1612925;02/06/2025;28/05/2025;9909;54;7199427;1612925;202553              
7199510;522;31/05/2025;47;144;144;144;0,43;0,13;1061;54;9999;0,43;0,13;9808,53;9999,13;1612897;02/06/2025;28/05/2025;9809;47;7199510;1612897;P28609              
7199520;522;31/05/2025;14;6;6;6;13,16;3,6;1060;54;9999;13,16;3,6;9991,72;10002,6;1612900;02/06/2025;28/05/2025;9992;16;7199520;1612900;P28617              
7199746;509;29/05/2025;0;;6;3;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;7199746;1612890;P28703              
7199881;509;30/05/2025;6;12;12;6;14,86;5,33;1060;46;9999;14,86;5,33;9995,41;10004,33;1612891;31/05/2025;28/05/2025;9995;10;7199881;1612891;P28828              
7199882;509;30/05/2025;31;;30;6;16,64;9,33;1060;54;9999;16,64;9,33;9984,76;10008,33;1612891;31/05/2025;28/05/2025;9985;35;7199882;1612891;286854              
7199883;509;30/05/2025;34;;36;6;17,89;8,22;1060;54;9999;17,89;8,22;9982,89;10007,22;1612891;31/05/2025;28/05/2025;9983;38;7199883;1612891;P28830              
7199911;509;29/05/2025;0;;4;4;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;7199911;1612890;
7199920;509;29/05/2025;0;;4;4;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;7199920;1612890;
7199948;509;30/05/2025;12;6;18;6;10,99;4,67;1060;54;9999;10,99;4,67;9991,66;10003,67;1612891;31/05/2025;28/05/2025;9992;16;7199948;1612891;P50576              
7199958;794;30/05/2025;0;;50;10;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;7199958;1612945;P28886              
7199999;509;29/05/2025;0;;15;3;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;7199999;1612890;P28903              
7200001;509;29/05/2025;0;;9;3;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;7200001;1612890;P28905              
7200055;509;30/05/2025;0;;12;6;9,82;5;1060;46;20;9,82;5;29,82;25;1612891;31/05/2025;28/05/2025;25;0;7200055;1612891;P28937              
7200962;522;31/05/2025;420;;336;336;1,4;0,45;1064;54;9999;1,4;0,45;9580,67;9999,45;1612897;02/06/2025;28/05/2025;9581;420;7200962;1612897;248007              
7201027;522;31/05/2025;31;;12;6;0,01;0;1060;54;9999;0,01;0;9968,01;9999;1612900;02/06/2025;28/05/2025;9968;31;7201027;1612900;T20750              
7201135;522;31/05/2025;72;112;16;8;0,55;0,22;1060;54;9999;0,55;0,22;9815,56;9999,22;1612900;02/06/2025;28/05/2025;9816;72;7201135;1612900;P29547              
7201179;522;31/05/2025;232;;234;234;0,7;0,26;1061;54;9999;0,7;0,26;9767,85;9999,25;1612897;02/06/2025;28/05/2025;9768;232;7201179;1612897;P29645              
7201258;557;31/05/2025;73;;24;6;0,06;0,02;1080;54;9999;0,06;0,02;9926,08;9999,02;1612906;02/06/2025;28/05/2025;9926;73;7201258;1612906;204292              
7201354;522;31/05/2025;11;150;150;150;0,9;0,21;1060;54;9999;0,9;0,21;9839,08;9999,21;1612900;02/06/2025;28/05/2025;9839;11;7201354;1612900;P93144              
7201389;794;31/05/2025;46;;36;12;0,05;0,01;1060;46;9999;0,05;0,01;9953,05;9999,01;1612946;02/06/2025;28/05/2025;9953;46;7201389;1612946;P29772              
7201697;794;30/05/2025;0;;24;8;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;7201697;1612945;P29941              
7201699;794;30/05/2025;0;;16;8;0;0;1060;46;0;0;0;0;0;1612945;31/05/2025;28/05/2025;0;0;7201699;1612945;P29942              
7201701;691;31/05/2025;26;64;16;8;0;0;1070;46;34;0;0;-56;34;1612922;02/06/2025;28/05/2025;0;26;7201701;1612922;204314              
7201717;794;31/05/2025;46;;24;12;0,12;0,04;1060;54;9999;0,12;0,04;9953,14;9999,04;1612946;02/06/2025;28/05/2025;9953;46;7201717;1612946;P29946              
7201830;794;31/05/2025;0;;24;12;0;0;1060;54;0;0;0;0;0;1612946;02/06/2025;28/05/2025;0;0;7201830;1612946;P30004              
7202031;522;31/05/2025;0;;12;6;0,1;0,03;1060;54;20;0,1;0,03;20,1;20,03;1612900;02/06/2025;28/05/2025;20;0;7202031;1612900;P30232              
7202314;522;31/05/2025;259;;182;182;0,66;0,19;1060;54;9999;0,66;0,19;9740,82;9999,19;1612900;02/06/2025;28/05/2025;9741;259;7202314;1612900;P39102              
7202325;522;31/05/2025;548;112;112;112;1,1;0,31;1064;54;9999;1,1;0,31;9340,45;9999,31;1612897;02/06/2025;28/05/2025;9340;548;7202325;1612897;P37920              
7202333;794;31/05/2025;35;;42;14;0,03;0,01;1060;54;9999;0,03;0,01;9964,03;9999,01;1612946;02/06/2025;28/05/2025;9964;35;7202333;1612946;P30373              
7202343;522;31/05/2025;379;;336;336;2,09;0,57;1064;54;9999;2,09;0,57;9622,54;9999,57;1612897;02/06/2025;28/05/2025;9623;379;7202343;1612897;248010              
7202761;522;31/05/2025;328;;112;112;1,1;0,32;1064;54;9999;1,1;0,32;9672,35;9999,32;1612897;02/06/2025;28/05/2025;9672;328;7202761;1612897;P43061              
7202966;794;31/05/2025;19;;60;30;0,04;0,01;1060;46;9999;0,04;0,01;9980,05;9999,01;1612946;02/06/2025;28/05/2025;9980;19;7202966;1612946;P30612              
7203120;509;30/05/2025;35;;24;12;6,62;1,11;1060;46;9999;6,62;1,11;9970,95;10000,11;1612891;31/05/2025;28/05/2025;9971;37;7203120;1612891;P30658              
7203124;509;30/05/2025;0;;16;16;0;0;1060;54;26;0;0;26;26;1612891;31/05/2025;28/05/2025;26;0;7203124;1612891;P30660              
7203132;794;31/05/2025;23;;24;12;0,05;0,02;1060;46;9999;0,05;0,02;9976,06;9999,02;1612946;02/06/2025;28/05/2025;9976;23;7203132;1612946;P30741              
7203136;794;31/05/2025;0;;12;12;0;0;1060;46;0;0;0;0;0;1612946;02/06/2025;28/05/2025;0;0;7203136;1612946;
7203257;522;31/05/2025;11;;12;6;0,06;0,02;1060;54;9999;0,06;0,02;9988,06;9999,02;1612900;02/06/2025;28/05/2025;9988;11;7203257;1612900;P30868              
7203477;691;30/05/2025;0;;6;6;0;0;1070;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;7203477;1612921;206391              
7203482;691;30/05/2025;0;;6;6;0;0;1070;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;7203482;1612921;206423              
7203483;691;30/05/2025;0;;6;6;0;0;1070;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;7203483;1612921;206428              
7203492;691;31/05/2025;29;18;18;6;0,26;0,06;1070;54;9999;0,26;0,06;9952,31;9999,06;1612922;02/06/2025;28/05/2025;9952;29;7203492;1612922;206717              
7203493;691;31/05/2025;22;;24;6;0,54;0,18;1070;54;9999;0,54;0,18;9977,65;9999,18;1612922;02/06/2025;28/05/2025;9978;22;7203493;1612922;190198              
7203567;509;30/05/2025;16;24;24;12;7,42;3,67;1060;54;9999;7,42;3,67;9965,92;10002,67;1612891;31/05/2025;28/05/2025;9966;19;7203567;1612891;P31082              
7203683;794;31/05/2025;23;;12;12;5,65;1,38;1060;46;21;5,65;1,38;3,25;22,38;1612946;02/06/2025;28/05/2025;3;24;7203683;1612946;628409              
7203685;794;31/05/2025;51;;12;12;28,23;8,56;1060;54;9999;28,23;8,56;9976,23;10007,56;1612946;02/06/2025;28/05/2025;9976;58;7203685;1612946;628427              
7203691;794;31/05/2025;0;;14;14;0;0;1060;54;0;0;0;0;0;1612946;02/06/2025;28/05/2025;0;0;7203691;1612946;
7203712;794;31/05/2025;0;;60;6;0;0;1060;46;0;0;0;0;0;1612946;02/06/2025;28/05/2025;0;0;7203712;1612946;P39927              
7203845;509;30/05/2025;60;32;32;8;24,07;9,67;1060;54;9999;24,07;9,67;9931,4;10008,67;1612891;31/05/2025;28/05/2025;9931;66;7203845;1612891;P31245              
7203849;691;31/05/2025;92;108;6;6;1,01;0,39;1070;54;9999;1,01;0,39;9800,24;9999,39;1612922;02/06/2025;28/05/2025;9800;92;7203849;1612922;206783              
7203855;509;30/05/2025;14;;16;8;4,4;2,11;1060;54;9999;4,4;2,11;9989,51;10001,11;1612891;31/05/2025;28/05/2025;9990;16;7203855;1612891;P31250              
7203856;509;30/05/2025;23;;8;8;3,25;1,17;1060;46;9999;3,25;1,17;9979,05;10000,17;1612891;31/05/2025;28/05/2025;9979;25;7203856;1612891;P31251              
7203862;794;31/05/2025;0;;12;12;0;0;1060;46;0;0;0;0;0;1612946;02/06/2025;28/05/2025;0;;7203862;1612946;P31255              
7203888;522;31/05/2025;22;;8;8;0,1;0,02;1060;54;9999;0,1;0,02;9977,13;9999,02;1612900;02/06/2025;28/05/2025;9977;22;7203888;1612900;P31268              
7203943;509;29/05/2025;0;;3;3;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;7203943;1612890;P31292              
7204044;794;31/05/2025;59;40;20;20;61,19;16,22;1060;54;9999;61,19;16,22;9961,52;10015,22;1612946;02/06/2025;28/05/2025;9962;72;7204044;1612946;P31407              
7204064;794;31/05/2025;0;;18;18;0;0;1060;54;13;0;0;13;13;1612946;02/06/2025;28/05/2025;13;0;7204064;1612946;P31421              
7204087;509;30/05/2025;60;;4;4;0,05;0,02;1060;54;9999;0,05;0,02;9939,07;9999,02;1612891;31/05/2025;28/05/2025;9939;60;7204087;1612891;012967              
7204105;794;31/05/2025;27;;24;6;2,73;1;1060;46;9999;2,73;1;9974,93;10000;1612946;02/06/2025;28/05/2025;9975;27;7204105;1612946;P31454              
7204164;509;30/05/2025;35;4;4;4;0,13;0,06;1060;54;9999;0,13;0,06;9960,21;9999,06;1612891;31/05/2025;28/05/2025;9960;35;7204164;1612891;012969              
7204218;794;31/05/2025;14;6;6;6;7;1,6;1060;46;9999;7;1,6;9985,67;10000,6;1612946;02/06/2025;28/05/2025;9986;18;7204218;1612946;P31520              
7204232;794;31/05/2025;34;;24;6;19,48;6,11;1060;54;9999;19,48;6,11;9984,81;10005,11;1612946;02/06/2025;28/05/2025;9985;39;7204232;1612946;224087              
7204330;509;30/05/2025;22;;24;12;1,11;0,67;1060;54;9999;1,11;0,67;9978,33;9999,67;1612891;31/05/2025;28/05/2025;9978;22;7204330;1612891;P31579              
7204582;509;31/05/2025;0;;12;6;0,11;0,02;1060;46;20;0,11;0,02;20,11;20,02;1612892;02/06/2025;28/05/2025;20;0;7204582;1612892;P31760              
7204592;794;31/05/2025;27;;60;6;0,05;0,01;1060;54;9999;0,05;0,01;9972,06;9999,01;1612946;02/06/2025;28/05/2025;9972;27;7204592;1612946;P31768              
7204949;794;31/05/2025;11;24;24;12;0,03;0,01;1060;46;9999;0,03;0,01;9964,03;9999,01;1612946;02/06/2025;28/05/2025;9964;11;7204949;1612946;P32088              
7206800;794;31/05/2025;39;;42;14;0,05;0,01;1060;54;9999;0,05;0,01;9960,07;9999,01;1612946;02/06/2025;28/05/2025;9960;39;7206800;1612946;P33724              
7207660;794;31/05/2025;64;12;30;6;3,6;1,25;1060;46;9999;3,6;1,25;9926,6;10000,25;1612946;02/06/2025;28/05/2025;9927;66;7207660;1612946;P34092              
7208123;794;31/05/2025;56;;84;12;0,02;0,01;1060;54;9999;0,02;0,01;9943,02;9999,01;1612946;02/06/2025;28/05/2025;9943;56;7208123;1612946;P34341              
7208186;794;31/05/2025;25;;35;7;2;0;1060;46;10;2;0;-13;10;1612946;02/06/2025;28/05/2025;0;25;7208186;1612946;P34376              
7208396;691;30/05/2025;0;;1;1;0,01;0,01;1070;46;0;0,01;0,01;0,01;0,01;1612921;31/05/2025;28/05/2025;0;0;7208396;1612921;
7208451;509;30/05/2025;38;30;30;10;0,04;0,02;1060;46;9999;0,04;0,02;9931,07;9999,02;1612891;31/05/2025;28/05/2025;9931;38;7208451;1612891;P34561              
7208455;509;30/05/2025;85;;60;10;33,53;16;1060;54;9999;33,53;16;9947,96;10015;1612891;31/05/2025;28/05/2025;9948;96;7208455;1612891;P34565              
7208456;509;30/05/2025;69;;90;10;3,5;1;1060;54;9999;3,5;1;9933,75;10000;1612891;31/05/2025;28/05/2025;9934;72;7208456;1612891;P34566              
7208464;509;30/05/2025;94;60;60;12;51,14;22,33;1060;54;9999;51,14;22,33;9895,81;10021,33;1612891;31/05/2025;28/05/2025;9896;116;7208464;1612891;P34569              
7208466;509;30/05/2025;89;96;24;12;90,41;38,89;1060;54;9999;90,41;38,89;9904,52;10037,89;1612891;31/05/2025;28/05/2025;9905;118;7208466;1612891;P34570              
7208748;509;29/05/2025;0;;174;174;0;0;1060;46;0;0;0;0;0;1612890;30/05/2025;28/05/2025;0;0;7208748;1612890;V10210              
7208778;691;30/05/2025;0;;6;6;0;0;1070;46;0;0;0;0;0;1612921;31/05/2025;28/05/2025;0;0;7208778;1612921;215708              
