CODE_FOURNISSEUR;NO_COMMANDE_FOURNISSEUR;CODE_RAYON;CLASSE_STOCKAGE;SITUATION_COMMANDE;DATE_COMMANDE;DATE_LIVRAISON;CDBASE;EAN;LIBELLÉ_ARTICLE;QUANTITE_CONFIRMEE;STOCK_MARCHAND;STOCK;RAL
691;1611965;19;1060;3;26/05/2025;28/05/2025;6461865;3228857000852;500G 100  MIE PTES TRANCHES HA;140;521;209;180
691;1611965;19;1060;3;26/05/2025;28/05/2025;6465251;3228857000913;650G 100  MIE NATURE PT;408;911;609;0
691;1611965;19;1060;3;26/05/2025;28/05/2025;6465254;3228857000869;500G 100  MIE NAT GRDES TRANCH;60;234;93;90
691;1611965;19;1060;3;26/05/2025;28/05/2025;6509424;3228857000876;280G PAIN MIE NATURE HARRY'S;24;80;35;24
691;1611965;19;1060;3;26/05/2025;28/05/2025;6509726;3228857000883;500G EXTR MOELLEUX NAT HARRY'S;120;429;150;168
691;1611965;19;1060;3;26/05/2025;28/05/2025;6713523;3228857001132;320G SS ADDIT 8 DOO WAP CHOCO;48;193;38;112
691;1611965;19;1060;3;26/05/2025;28/05/2025;6713525;3228857001156;320G SS ADDIT 8 DOO WAP CHOC/L;64;230;107;64
691;1611965;19;1060;3;26/05/2025;28/05/2025;6717334;3228857001163;480G SS ADDIT 12 DOO WAP CHOC/;16;45;1;32
691;1611965;19;1060;3;26/05/2025;28/05/2025;6729528;3228857001118;500G 100  MIE NT SS SUCRE AJOU;54;140;18;72
691;1611965;19;1060;3;26/05/2025;28/05/2025;6739742;3228857001101;320G BEAU  BON COMPLET LIN;12;34;24;0
794;1611982;;1060;3;26/05/2025;28/05/2025;3164864;3478820023757;400G LENTILLES CUIS PT LEG BIO;24;47;41;0
794;1611982;;1060;3;26/05/2025;28/05/2025;3264902;3421557501630;1KG MUESLI AU FRUIT BIO TERRES;8;20;9;16
794;1611982;;1060;3;26/05/2025;28/05/2025;3286784;3700279301521;570G CREME PISTACHE MONT BLANC;12;15;10;0
794;1611982;;1060;3;26/05/2025;28/05/2025;3344017;3760077530769;270G TOMATES SECHEES FLORELLI;36;56;1;36
794;1611982;;1060;3;26/05/2025;28/05/2025;3348193;3700214612125;100G CHOCO NR QUINOA BIO ALTER;56;78;49;0
794;1611982;;1060;3;26/05/2025;28/05/2025;3372283;3265820260165;16X CONES GOUT VANIL BASQUAISE;28;22;0;0
794;1611982;;1060;3;26/05/2025;28/05/2025;3402716;3245413951359;BQ 300G TARTIFLETTE CRF EXTRA;22;30;18;0
794;1611982;;1060;3;26/05/2025;28/05/2025;3406368;3245413955470;300G BQ HACHIS PARMENT CRF EXT;22;21;17;0
794;1611982;;1060;3;26/05/2025;28/05/2025;3423404;7312040017034;1L VODKA 40 V ABSOLUT;6;14;10;0
794;1611982;;1060;3;26/05/2025;28/05/2025;3484241;3286018000318;X72 LING  EPAISSES H2O BIOLANE;108;426;191;132
794;1611982;;1060;3;26/05/2025;28/05/2025;3493913;3245414145238;4/4 SAUCISSE LENTI CUISI CRF C;24;82;94;12
794;1611982;;1060;3;26/05/2025;28/05/2025;3500613;3245414164086;1/2 CASSOULET STANDARD CRF;24;34;42;0
794;1611982;;1060;3;26/05/2025;28/05/2025;6164052;3560071019907;50ML BRUME D'EAU CRF SOFT;12;12;3;0
794;1611982;;1060;3;26/05/2025;28/05/2025;6165424;3760091727138;500G BIO CAFE GRAINS COLOMBIE;12;29;21;12
794;1611982;;1060;3;26/05/2025;28/05/2025;6166030;7622210720566;LT3X100G LAIT MILKA;96;176;248;0
794;1611982;;1060;3;26/05/2025;28/05/2025;6166637;7622210720580;LT5X100G LAIT MILKA;60;92;1;120
794;1611982;;1060;3;26/05/2025;28/05/2025;6170868;5000159502870;385G CELEBRATIONS OCTOGONALE;24;26;14;0
794;1611982;;1060;3;26/05/2025;28/05/2025;6175056;3336590083787;75CL H OLIVE V E FRUITEE BIO;8;11;16;0
794;1611982;;1060;3;26/05/2025;28/05/2025;6178162;3080920982591;4X113G PECHE DOUCEUR SSA ST MA;24;24;19;0
794;1611982;;1060;3;26/05/2025;28/05/2025;6186285;3175681213807;124G GAL MAIS CHOCO LT GERBLE;28;59;39;28
794;1611982;;1060;3;26/05/2025;28/05/2025;6186664;3175681213920;130G GALETTE RIZ CHOCO NOIR;28;62;63;0
794;1611982;;1060;3;26/05/2025;28/05/2025;6205897;3456300004311;50G BIO CHIPS LENTI POINTE SEL;36;86;60;48
794;1611982;;1060;3;26/05/2025;28/05/2025;6225833;3103220041734;550G THE PIK BOX HARIBO;36;71;7;54
794;1611982;;1060;3;26/05/2025;28/05/2025;6225844;3103220041468;750G WORLD MIX BOX HARIBO;18;74;24;54
794;1611982;;1060;3;26/05/2025;28/05/2025;7675817;3560071491178;75CL PORTO TAWNY CONSUELO 18;12;20;11;0
794;1611982;;1060;3;26/05/2025;28/05/2025;7675899;3560071356828;40X5ML SERUM PHYSIOLOG CRF BAB;96;329;95;144
794;1611982;;1060;3;26/05/2025;28/05/2025;7681716;3760014290244;230G PINSA CIRO;21;124;40;84
794;1611982;;1060;3;26/05/2025;28/05/2025;7685978;8718951602526;COLGATE MULTI PROTEC SPL X4;24;62;41;0
794;1611982;;1060;3;26/05/2025;28/05/2025;7686701;3700056707331;500G AMANDE CRUE POPNUTS;96;125;145;0
794;1611982;;1060;3;26/05/2025;28/05/2025;7686897;5054563158574;125ML DENT TRIPLE PROT BLANCHE;24;21;0;0
794;1611982;;1060;3;26/05/2025;28/05/2025;7693735;3700056715756;500G PDR D'AMANDE BL POPNUTS;72;49;1;0
794;1611982;;1060;3;26/05/2025;28/05/2025;7710873;3600551133003;500ML SH REPAR  PREMIUM F PROV;12;35;19;6
794;1611982;;1060;3;26/05/2025;28/05/2025;7710919;3600551132976;450ML ASH NUTRI PREMIUM F PROV;18;44;10;18
691;1611962;;1070;3;26/05/2025;28/05/2025;2281430;3245411900458;2X250G BEURRE DOUX CRF CLASSIC;80;392;321;0
691;1611962;;1070;3;26/05/2025;28/05/2025;2429540;3266470090706;90GX5 SCISSE MONTBELIARD CUITE;16;40;26;0
691;1611962;;1070;3;26/05/2025;28/05/2025;2429546;3266470090676;350G VERIT SCISSE MORTEAU X1;8;18;12;0
691;1611962;;1070;3;26/05/2025;28/05/2025;2549596;3245412432613;100GR COPPA 10TR CRF EXTRA;72;178;89;24
691;1611962;;1070;3;26/05/2025;28/05/2025;2561091;3375220000244;340G DIOT SAVOIE PP NATURE X4;16;67;53;0
691;1611962;;1070;3;26/05/2025;28/05/2025;2627562;3153572148018;4X100G DELIC SOUFLE CEPE/MORIL;18;39;23;0
691;1611962;;1070;3;26/05/2025;28/05/2025;3145636;3245413527134;2X90G COEUR FONDANT CHOCO CRFS;36;100;30;36
691;1611962;;1070;3;26/05/2025;28/05/2025;3164675;3245413554758;70G BRESAOLA 10TR CRF EXTRA;40;113;76;0
691;1611962;;1070;3;26/05/2025;28/05/2025;3189786;3257630000260;4X110G TIELLES SETOISE COUDENE;20;71;53;0
691;1611962;;1070;3;26/05/2025;28/05/2025;3335343;3245413852540;1L GAZPACHO CARREFOUR EXTRA;60;120;62;0
691;1611962;;1070;3;26/05/2025;28/05/2025;3335372;3245413852601;BRK 1L PJ ANANAS CRF EXT;78;76;0;0
691;1611962;;1070;3;26/05/2025;28/05/2025;3364927;3153572128010;4X100G DELICE SOUFFLE BEAUFORT;36;105;54;18
691;1611962;;1070;3;26/05/2025;28/05/2025;3959556;3560070423163;50CL CREM ANGLAISE UHT CRF CLA;24;34;13;0
691;1611962;;1070;3;26/05/2025;28/05/2025;4131869;3560070475681;1L LAIT FRAIS ENTIER CARREFOUR;30;105;78;0
691;1611962;;1070;3;26/05/2025;28/05/2025;4131872;3560070475742;1L LAIT FRAIS ENTIER BIO CRF;30;127;100;0
691;1611962;;1070;3;26/05/2025;28/05/2025;4137640;3073780982818;100G APERITIF ROULE JB FUM AFH;42;88;48;0
691;1611962;;1070;3;26/05/2025;28/05/2025;4145986;3560070475711;1L BP LAIT FRAIS 1/2EC CRF EXT;126;303;182;0
691;1611962;;1070;3;26/05/2025;28/05/2025;4364294;3560070573233;500G PETIT BRIE SIMPL;72;211;71;72
691;1611962;;1070;3;26/05/2025;28/05/2025;4835123;3073781034769;120G BOURSIN SALADE AFH;102;324;225;0
691;1611962;;1070;3;26/05/2025;28/05/2025;4869669;3073781032963;120G BOURSIN SALADE FIGUE NOIX;24;45;23;0
691;1611962;;1070;3;26/05/2025;28/05/2025;4882090;3560070814572;1L CREME UHT 12  CRF CLA;54;118;31;36
691;1611962;;1070;3;26/05/2025;28/05/2025;4889322;3560070814602;2X25CL CREM SEM/EP 18 MG CRF C;30;91;45;18
691;1611962;;1070;3;26/05/2025;28/05/2025;4889572;3560070814633;20CL X3 CREME UHT BIO 15  CRF;24;137;44;72
691;1611962;;1070;3;26/05/2025;28/05/2025;5498321;3560070906208;3X20CL BQ SOJ CUI 5 MG CRF CLA;40;137;76;24
691;1611962;;1070;3;26/05/2025;28/05/2025;6145664;3033491213205;12X100G ORIGINAL ACTIMEL;36;246;156;56
691;1611962;;1070;3;26/05/2025;28/05/2025;6145666;3033491214509;100GX8 ORIGINAL 0  ACTIMEL;12;81;70;0
691;1611962;;1070;3;26/05/2025;28/05/2025;6220467;3033491227097;70GX4 GOURDE FRAISE DANONINO;28;106;4;76
691;1611962;;1070;3;26/05/2025;28/05/2025;6222122;3033491233692;100GX6 AB BAN PEC ABR DANONINO;32;96;30;36
691;1611962;;1070;3;26/05/2025;28/05/2025;6279125;3266980474065;150G LARDON VOL FUME REGHALAL;10;110;64;40
691;1611962;;1071;3;26/05/2025;28/05/2025;6287309;3033490004545;16X125G LE NATURE DANONE;75;291;108;111
691;1611962;;1070;3;26/05/2025;28/05/2025;6287310;3033490004514;8X125G LE NATURE DANONE;54;184;69;63
691;1611962;;1070;3;26/05/2025;28/05/2025;6287584;3033490004521;4X125G LE NATURE DANONE;84;256;92;84
691;1611962;;1070;3;26/05/2025;28/05/2025;6294429;3033491273827;100GX8 FROMAGE BLANC 3  DANONE;36;133;51;48
691;1611962;;1070;3;26/05/2025;28/05/2025;6303949;3033490004590;125GX8 NATURE DANONE VELOUTE;30;94;24;42
691;1611962;;1070;3;26/05/2025;28/05/2025;6306821;3033491225222;100GX6 FRUITS MAXI DANONINO;12;84;62;12
691;1611962;;1070;3;26/05/2025;28/05/2025;6306823;3033491225284;50GX12 FRUIT PANACHE DANONINO;56;209;68;88
691;1611963;;1070;3;26/05/2025;30/05/2025;2803008;3181450100599;200G CHORIZO DOUX C MORONI;25;255;239;0
691;1611963;;1070;3;26/05/2025;30/05/2025;2803021;3181450100605;200G CHORIZO FORT C MORONI;50;83;40;0
691;1611963;;1070;3;26/05/2025;30/05/2025;2810409;3245412934407;200G 4 BLINI CRF SENSATION;24;61;39;0
691;1611963;;1070;3;26/05/2025;30/05/2025;2818661;3245412956355;200G HOUMMOUS CRF SENSATION;224;526;306;0
691;1611963;;1070;3;26/05/2025;30/05/2025;3265969;3560070246151;500G MARGARINE OMEGA 3;24;178;157;0
691;1611963;;1070;3;26/05/2025;30/05/2025;3719050;3560070346264;100G VER FLT ANCH ALL CRF EXT;108;291;187;0
691;1611963;;1070;3;26/05/2025;30/05/2025;4369743;3521042206511;500G 30 BATONNETS SURIMI PECH;12;18;9;0
691;1611963;;1070;3;26/05/2025;30/05/2025;4442748;3560070589654;160G BLANC DE POULET TSR 4 TR;24;69;48;0
691;1611963;;1070;3;26/05/2025;30/05/2025;5928376;8420056433508;500G TORTILLA FRAICHE OIGNONS;30;150;123;0
691;1611963;;1070;3;26/05/2025;30/05/2025;6227622;3276170016333;210G PC SAUC MAYONNAISE CORAYA;30;73;45;0
691;1611963;;1070;3;26/05/2025;30/05/2025;6465533;3276170011185;450G 30 BATONNETS CORAYA;36;133;101;0
691;1611963;;1070;3;26/05/2025;30/05/2025;6688547;3560071195700;240G RAVIOLES EMMENTAL RDF;36;86;52;0
691;1611965;19;1060;3;26/05/2025;28/05/2025;6777453;3228857001194;BEAU   BON FARINE BLE CEREALES;42;138;45;54
691;1611965;19;1060;3;26/05/2025;28/05/2025;6812800;3228857001231;500G TRESSEE NATURE SANS ADDI;40;208;174;0
691;1611965;19;1060;3;26/05/2025;28/05/2025;6978738;3228857001316;485G SSA BRIOCHE TRA NA HARRYS;63;194;12;126
691;1611965;19;1060;3;26/05/2025;28/05/2025;6984749;3228857001378;BT MOINS DE SUCRE 485 G;56;155;53;49
691;1611965;19;1060;3;26/05/2025;28/05/2025;7059012;3228857001323;680GR BRIOCHE NATURE 0 ADDITIF;60;287;135;95
691;1611965;19;1060;3;26/05/2025;28/05/2025;7075065;3228857001330;485G BRIOCH T FAR COMPL S AD;7;18;13;0
691;1611965;19;1060;3;26/05/2025;28/05/2025;7075071;3228857001347;485G SSA BRIOCHE TRA PE HARRYS;35;85;17;35
691;1611965;19;1060;3;26/05/2025;28/05/2025;7251594;3228857001521;100  MIE COMPLET SSA 500 G;18;56;23;18
691;1611965;19;1060;3;26/05/2025;28/05/2025;7251596;3228857001491;PAIN MIE MOELLEUX;24;62;24;16
691;1611965;19;1060;3;26/05/2025;28/05/2025;7811473;3228857001729;360G SANDWICH NATURE HARRYS;28;75;7;42
691;1611965;19;1060;3;26/05/2025;28/05/2025;7835540;3228857002313;450GR BRIOCHE TRESSE 30  SUCRE;6;30;14;12
691;1611965;19;1060;3;26/05/2025;28/05/2025;7838695;3228857002245;500G AMS RUSTIQUE SSA HARRYS;10;51;34;10
794;1611982;;1060;3;26/05/2025;28/05/2025;3500628;3245414164093;4/4 CASSOULET STANDARD CRF CLA;48;80;56;24
794;1611982;;1060;3;26/05/2025;28/05/2025;3521400;8886303210535;500ML LAIT DE COCO KARA;24;55;67;0
794;1611982;;1060;3;26/05/2025;28/05/2025;3532139;3245414241701;BLE 70CL SIROP SUCRE CAN  UTC4;18;91;39;102
794;1611982;;1060;3;26/05/2025;28/05/2025;3575104;3276650059850;500G LANGUE OISEAU N13 MOYEN;24;18;53;0
794;1611982;;1060;3;26/05/2025;28/05/2025;3575146;3276650059881;500G DITALI MOYEN N29;24;20;16;0
794;1611982;;1060;3;26/05/2025;28/05/2025;3605911;3560070319107;150G BONBON S/SUCR MENTHE CRF;30;82;67;15
794;1611982;;1060;3;26/05/2025;28/05/2025;3625884;3478820003186;200G DBLE CONCENTRE TOMATE BIO;48;77;59;0
794;1611982;;1060;3;26/05/2025;28/05/2025;3625887;3478820013185;500G COULIS TOMATE BIO J BIOL;48;128;130;48
794;1611982;;1060;3;26/05/2025;28/05/2025;3655907;3046920029759;100G EXCELLENCE NR 90  LINDT;140;240;203;0
794;1611982;;1060;3;26/05/2025;28/05/2025;3675511;4005808293803;50ML DEO BILLE DRY IMPACT NMEN;48;51;6;0
794;1611982;;1060;3;26/05/2025;28/05/2025;3698396;3012993035508;70CL COCKTAIL16  MOJITO O NICK;6;13;9;0
794;1611982;;1060;3;26/05/2025;28/05/2025;3721546;5060191280105;BT 20X45ML BIG POPS MR FREEZE;14;68;57;14
794;1611982;;1060;3;26/05/2025;28/05/2025;6244290;3175681213951;130G GAL RIZ CHOCO NOIR GERBLE;28;45;37;0
794;1611982;;1060;3;26/05/2025;28/05/2025;6267912;3330720237378;400G PAT NOIS/CACAO BIO PRE CH;24;20;0;0
794;1611982;;1060;3;26/05/2025;28/05/2025;6277054;7046110075562;50ML 6 12A JUNIOR FRUITE JORDA;15;54;43;0
794;1611982;;1060;3;26/05/2025;28/05/2025;6277058;7046110071519;50ML 0 5A KIDS FRAMB  JORDAN;30;48;7;15
794;1611982;;1060;3;26/05/2025;28/05/2025;6277060;7038516220301;BAD 6 9ANS STEPBYSTEP JORDAN;10;30;23;0
794;1611982;;1060;3;26/05/2025;28/05/2025;6317911;3560071117146;250G DP QUINOA CARREFOUR BIO;96;78;18;0
794;1611982;;1060;3;26/05/2025;28/05/2025;6406383;3560071168384;1/2 CASSOULET CASTEL PORC RDF;24;19;0;0
794;1611982;;1060;3;26/05/2025;28/05/2025;6427207;3046920042932;150G CREA ROCHER NOIR;42;49;36;0
794;1611982;;1060;3;26/05/2025;28/05/2025;6439654;4005900465641;NSUN SPRAY PR BRZ SPF30 200ML;54;127;75;0
794;1611982;;1060;3;26/05/2025;28/05/2025;6441963;5010724529836;200ML SHP SEC NUDE BATISTE;6;39;17;18
794;1611982;;1060;3;26/05/2025;28/05/2025;6442178;8076809574075;350G PAN DI STELLE MULINO B;12;19;14;0
794;1611982;;1060;3;26/05/2025;28/05/2025;6445643;3560071150587;90G  NOISETTE GRILLEE BIO CRF;56;87;88;0
794;1611982;;1060;3;26/05/2025;28/05/2025;7714070;3560071485603;4/4 CANNELLO  BOEUF PORC CRF C;12;46;45;12
794;1611982;;1060;3;26/05/2025;28/05/2025;7718084;3600551132778;DOUCEURS D'ENFANCE 290MLCOOKIE;24;41;20;0
794;1611982;;1060;3;26/05/2025;28/05/2025;7720941;3560071489885;175G GAUFRES AU MIEL CRF BIO;84;67;0;0
794;1611982;;1060;3;26/05/2025;28/05/2025;7721391;3600551135793;250ML LAIT CICA UREA MIXA;6;9;5;0
794;1611982;;1060;3;26/05/2025;28/05/2025;7722788;3560071492601;8G PRPATION POUR YRTS CRF ORI;60;45;0;0
794;1611982;;1060;3;26/05/2025;28/05/2025;7723008;3760014291982;400 G CIRO PAIN A BRUSCHETTA;16;64;33;40
794;1611982;;1060;3;26/05/2025;28/05/2025;7724526;3560071469740;100G GALET RIZ CHOC LAIT CRF B;90;100;61;0
794;1611982;;1060;3;26/05/2025;28/05/2025;7736323;3574661701028;250ML LPM RECH CREM LAV LAIT;120;602;299;192
691;1611962;;1070;3;26/05/2025;28/05/2025;3525237;3245414229228;200G FROM FRAI LAI CHEVR CRF C;162;494;211;126
691;1611962;;1070;3;26/05/2025;28/05/2025;3689572;3245414638853;1KG FROMAGE BLANC 0  SIMPL;150;407;151;110
691;1611962;;1070;3;26/05/2025;28/05/2025;3689584;3245414638938;1KG FROMAGE BLANC 2 8  SIMPL;70;209;87;55
691;1611962;;1070;3;26/05/2025;28/05/2025;3742100;5400101225091;125G MOZZA DI BUF AOP CRF EXT;144;2187;1664;384
691;1611962;;1070;3;26/05/2025;28/05/2025;3743092;3560070347339;300G GOUDA TRANCHES SIMPL;40;124;90;0
691;1611962;;1070;3;26/05/2025;28/05/2025;3769622;3413160000419;2X150G YRT BRASSE CHATAIGNE;24;59;13;24
691;1611962;;1070;3;26/05/2025;28/05/2025;3825157;3560070370566;BRK 1L PJ ORANGE S/P CFR EXT;72;182;113;0
691;1611962;;1070;3;26/05/2025;28/05/2025;3835047;3560070379545;200G EMMENTAL RAPE SIMPL;240;734;357;150
691;1611962;;1070;3;26/05/2025;28/05/2025;3835738;3560070365807;195G GAL GARN JB/EMMEN CRF ORI;36;95;32;30
691;1611962;;1070;3;26/05/2025;28/05/2025;3836795;3560070365838;195G GAL GARN CHV/LARD CRF ORI;12;50;28;12
691;1611962;;1070;3;26/05/2025;28/05/2025;3842047;3414280077060;6 OEUFS PPA ELEVEUR ENG ODNV;144;193;6;48
691;1611962;;1071;3;26/05/2025;28/05/2025;3856886;3560070392742;10X OEUFS FRAIS SIMPL;480;1276;669;136
691;1611962;;1070;3;26/05/2025;28/05/2025;5520772;3560070940028;180G 6TR ROTI PORC NAT CRF EXT;84;185;104;0
691;1611962;;1070;3;26/05/2025;28/05/2025;5521590;3073781056259;250G 48X GLOBE CROQ APERICUBE;15;17;6;0
691;1611962;;1070;3;26/05/2025;28/05/2025;5521625;3073781056150;240G CUISINE AIL F HRB BOURSIN;30;72;45;0
691;1611962;;1070;3;26/05/2025;28/05/2025;5527537;3560070955312;160G ROTI PORC 4T CRF EXTRA;32;126;98;0
691;1611962;;1070;3;26/05/2025;28/05/2025;5636872;3560070954339;200G  POINTE DE BRIE PP BLANC;16;40;12;16
691;1611962;;1070;3;26/05/2025;28/05/2025;5867664;3073781069945;320G COUSTERON NR;24;66;44;0
691;1611962;;1070;3;26/05/2025;28/05/2025;5955729;3176582016252;420G FROM RAC CLASSIQ R MONTS;24;49;16;12
691;1611962;;1070;3;26/05/2025;28/05/2025;5981002;3073781069259;250G BOURSIN GOURMAND AFH;40;137;100;0
691;1611962;;1070;3;26/05/2025;28/05/2025;6158370;8000430138719;125G MOZZARELLA BOULE GALBANI;252;785;347;192
691;1611962;;1070;3;26/05/2025;28/05/2025;6250648;3560071096298;240G JB PARIS 6T DD CRF CLASS;408;886;485;0
691;1611962;;1070;3;26/05/2025;28/05/2025;6251699;3560071096281;160G JB PARIS 4T DD CRF CLASS;450;1334;894;0
691;1611962;;1070;3;26/05/2025;28/05/2025;6255963;3560071096274;80G JB PARIS 2T DD CRF CLASSIC;36;66;36;0
691;1611962;;1070;3;26/05/2025;28/05/2025;6306824;3033491225277;50GX24 FRUIT PANACHE DANONINO;20;78;43;16
691;1611962;;1070;3;26/05/2025;28/05/2025;6328425;3083681081596;320G RIZ PROVENCAL THON/BASIL;30;86;40;18
691;1611962;;1070;3;26/05/2025;28/05/2025;6328430;3083681081695;320G COLESLAW SAUCE DOUCE;6;36;14;18
691;1611962;;1070;3;26/05/2025;28/05/2025;6332475;3083681081640;320G COLESLAW BONDUELLE;12;64;6;48
691;1611962;;1070;3;26/05/2025;28/05/2025;6433974;5411188118961;500G AMANDE ALPRO;18;58;30;12
691;1611962;;1070;3;26/05/2025;28/05/2025;6433976;5411188119098;500G COCO ALPRO;36;122;64;24
691;1611962;;1070;3;26/05/2025;28/05/2025;6433994;5411188103387;500G VANILLE ALPRO;30;127;58;42
691;1611962;;1070;3;26/05/2025;28/05/2025;6434053;5411188124269;500G AVOINE ALPRO;12;32;22;0
691;1611962;;1070;3;26/05/2025;28/05/2025;6465043;3033491325366;125GX4 PRUNEAU ACTIVIA;18;55;3;36
691;1611962;;1070;3;26/05/2025;28/05/2025;6555155;3033491350672;125X12 ACTIVIA SAVEUR PANACHE;20;95;45;32
691;1611962;;1070;3;26/05/2025;28/05/2025;6555156;3033491350689;125GX12 VANILLE ACTIVIA;20;116;62;36
691;1611962;;1070;3;26/05/2025;28/05/2025;6555159;3033491350795;4X125G CITR ACTIV;78;280;104;102
691;1611963;;1070;3;26/05/2025;30/05/2025;6690422;3560071195694;240G RAVIOLES COMTE LR RDF;72;136;67;0
691;1611963;;1070;3;26/05/2025;30/05/2025;6851807;3560071235406;300G BETTERAVES RGES CRF CLASS;48;139;94;0
691;1611963;;1070;3;26/05/2025;30/05/2025;6955240;3276170012243;CORAYA RAPE DE LA MER 180 GR;6;22;18;0
691;1611963;;1070;3;26/05/2025;30/05/2025;7049692;3560071263003;360G 8TR EPAULE CUITE SIMPL;30;201;176;0
691;1611963;;1070;3;26/05/2025;30/05/2025;7058459;3664042004456;125G BURRATA DE VACHE;18;45;29;0
691;1611963;;1070;3;26/05/2025;30/05/2025;7080160;3560071267452;135G 16 MINI BLINI CRF SENSAT;72;154;85;0
691;1611963;;1070;3;26/05/2025;30/05/2025;7298986;3560071433925;200G SAU FUM NORV  CRF CLASSIC;70;409;343;0
691;1611963;;1070;3;26/05/2025;30/05/2025;7495477;3560071475574;300G 18 BAT  SURIMI CRF CLASS;24;204;184;0
691;1611963;;1070;3;26/05/2025;30/05/2025;7552185;3560071479800;180G MIETTES SURIMI CRF CLASSI;40;93;55;0
691;1611963;;1070;3;26/05/2025;30/05/2025;7723990;3560071509811;100G TRUITE FUMEE SIMPL;40;186;152;0
691;1611963;;1070;3;26/05/2025;30/05/2025;7916371;8058640072255;230G PINSA FRAIS DI MARCO;64;181;120;0
691;1611963;;1070;3;26/05/2025;30/05/2025;8005862;3560071561383;125G BURRATA CARREFOUR BIO;8;20;6;8
691;1611965;19;1060;3;26/05/2025;28/05/2025;7864495;3228857002344;600G AMS COMPLET SSA;60;222;62;105
691;1611965;19;1060;3;26/05/2025;28/05/2025;7864499;3228857002191;825G AMS NATURE SSA;120;408;189;105
691;1611965;19;1060;3;26/05/2025;28/05/2025;7864884;3228857002351;900G AMS COMPLET MAXI SSA;91;364;137;140
691;1611965;19;1060;3;26/05/2025;28/05/2025;7853208;3228857002184;550G AMS NATURE SSA;105;414;165;150
794;1611982;;1060;3;26/05/2025;28/05/2025;3753770;3173284786025;720G PATES DE FRUITS;16;30;2;32
794;1611982;;1060;3;26/05/2025;28/05/2025;3848705;3229820762692;2X200G BIO TOFU NATURE BJORG;20;54;68;20
794;1611982;;1060;3;26/05/2025;28/05/2025;3851564;3175681060586;132G BIO BISC  CHOCO  INTENSE;60;87;59;0
794;1611982;;1060;3;26/05/2025;28/05/2025;3858432;3276650016310;1KG RIZ JAPONICA SUSHI RIZ MON;10;57;68;10
794;1611982;;1060;3;26/05/2025;28/05/2025;3862927;3046920029780;100GR EXC NR MILD 70  LINDT;140;290;278;0
794;1611982;;1060;3;26/05/2025;28/05/2025;3869194;3560070386352;370G TORTIL BLE WRAP CRF SENS;182;389;298;182
794;1611982;;1060;3;26/05/2025;28/05/2025;3896820;3560070419456;125G TORTILLA NATURE CRF BIO;40;98;41;60
794;1611982;;1060;3;26/05/2025;28/05/2025;3995249;3760091724632;100G CHOCO NR BIO 0 7 PEROU ET;20;42;21;20
794;1611982;;1060;3;26/05/2025;28/05/2025;4082254;3175681054158;200G MADELEINES SS GLUTEN GERB;16;29;31;0
794;1611982;;1060;3;26/05/2025;28/05/2025;4084917;3175681072206;210G CAKE FOUR CHOC SS GLUTEN;18;21;18;0
794;1611982;;1060;3;26/05/2025;28/05/2025;4089301;3560070441020;1KG GROS SEL DE MER PPB;60;105;110;20
794;1611982;;1060;3;26/05/2025;28/05/2025;4089402;3760020509316;500G TIRE BONCHON SEMI COM BIO;12;73;71;12
794;1611982;;1060;3;26/05/2025;28/05/2025;6445887;3331300032062;75 ML CHARBON EMAIL D;36;33;0;0
794;1611982;;1060;3;26/05/2025;28/05/2025;6452004;3456300007817;400G BIO CONCAS TOMATE MORCEAU;48;142;199;36
794;1611982;;1060;3;26/05/2025;28/05/2025;6452008;3760091729118;1 KG CAFE GRAINS HONDURAS BIO;18;29;17;18
794;1611982;;1060;3;26/05/2025;28/05/2025;6462748;8000500290415;T2 X10 KINDER BUENO;64;101;56;64
794;1611982;;1060;3;26/05/2025;28/05/2025;6464035;3664346303149;265G GOM'S SAVEURS;24;32;24;0
794;1611982;;1060;3;26/05/2025;28/05/2025;6465159;7610313390076;275G SEL HERBAMA LEG BIO;48;71;50;0
794;1611982;;1060;3;26/05/2025;28/05/2025;6465177;3421557502453;500G BIO MUESLI CROUS AVOINE M;12;30;27;12
794;1611982;;1060;3;26/05/2025;28/05/2025;6465179;3421557502446;500G BIO MUESLI CROUS AVOINE A;18;52;37;30
794;1611982;;1060;3;26/05/2025;28/05/2025;6465180;3421557910210;1K FLOCON AVOINE BIO;8;23;30;0
794;1611982;;1060;3;26/05/2025;28/05/2025;6467428;3560071081751;12X ETUI 400G QUINOA  BLOND;24;72;52;36
794;1611982;;1060;3;26/05/2025;28/05/2025;6469342;3664346307147;214G MALABAR BUBBLE MIX;40;83;63;0
794;1611982;;1060;3;26/05/2025;28/05/2025;6469358;3664346307062;590G KREMA REGALAD;14;36;10;42
794;1611982;;1060;3;26/05/2025;28/05/2025;7736324;3574661700878;250ML LPM RECH CREM LAV ORANGE;48;155;66;48
794;1611982;;1060;3;26/05/2025;28/05/2025;7736327;3574661750736;250ML LPM RECH SAVON OLIVE;48;183;94;48
794;1611982;;1060;3;26/05/2025;28/05/2025;7741243;4006000060507;200ML DEO ATO H DRY IMPACT NIV;60;79;22;0
794;1611982;;1060;3;26/05/2025;28/05/2025;7754285;3560071469542;130G GALETTE RIZ CPLT CRF BIO;204;186;0;0
