EAN;TS_1_Mois;TS_2_Mois;TS_3_Mois;TS_Final;TS_1_Semaine;TS_Final_V2
3560071093716;100%;100%;100%;100%;100%;100%
3560071093747;100%;100%;100%;100%;100%;100%
3560071094584;100%;100%;100%;100%;100%;100%
3560071094638;100%;100%;100%;100%;100%;100%
3560071094669;;100%;100%;100%;;100%
3560071094898;100%;100%;100%;100%;100%;100%
3560071094973;100%;100%;100%;100%;100%;100%
3560071095000;100%;100%;100%;100%;100%;100%
3560071095246;100%;100%;95%;100%;100%;100%
3560071095307;;;100%;100%;;100%
3560071095598;100%;100%;100%;100%;100%;100%
3560071095796;100%;100%;100%;100%;;100%
3560071095826;100%;97%;93%;100%;100%;100%
3560071095857;100%;77%;84%;100%;100%;100%
3560071095888;76%;56%;56%;76%;94%;94%
3560071095918;100%;100%;100%;100%;100%;100%
3560071095949;100%;100%;100%;100%;100%;100%
3560071095970;100%;100%;92%;100%;100%;100%
3560071096007;100%;100%;65%;100%;100%;100%
3560071096038;100%;100%;100%;100%;100%;100%
3560071096069;100%;100%;100%;100%;;100%
3560071096090;86%;95%;96%;86%;43%;43%
3560071096212;89%;92%;95%;89%;50%;50%
3560071096274;79%;89%;93%;79%;100%;100%
3560071096281;100%;100%;100%;100%;100%;100%
3560071096298;100%;100%;100%;100%;100%;100%
3560071096304;91%;96%;97%;91%;100%;100%
3560071096311;100%;100%;100%;100%;100%;100%
3560071096625;100%;100%;88%;100%;;100%
3560071096786;100%;100%;100%;100%;;100%
3560071096830;100%;100%;100%;100%;100%;100%
3560071096854;100%;100%;100%;100%;100%;100%
3560071096892;100%;100%;100%;100%;;100%
3560071096984;100%;100%;100%;100%;100%;100%
3560071097011;33%;33%;33%;33%;33%;33%
3560071097424;100%;100%;100%;100%;100%;100%
3560071097455;69%;79%;79%;69%;100%;100%
3560071097554;100%;100%;100%;100%;100%;100%
3560071097585;100%;100%;100%;100%;;100%
3560071097967;;100%;100%;100%;;100%
3560071098278;71%;65%;61%;71%;100%;100%
3560071098285;41%;37%;39%;41%;20%;20%
3560071098292;62%;43%;39%;62%;100%;100%
3560071098674;100%;100%;100%;100%;100%;100%
3560071099213;100%;100%;100%;100%;100%;100%
3560071099220;100%;100%;99%;100%;100%;100%
3560071099251;88%;91%;85%;88%;100%;100%
3560071101251;100%;100%;100%;100%;100%;100%
3560071101800;100%;100%;100%;100%;;100%
3560071102944;100%;100%;100%;100%;100%;100%
3560071103071;100%;100%;100%;100%;100%;100%
3560071104559;;;100%;100%;;100%
3560071111830;100%;100%;100%;100%;100%;100%
3560071112974;100%;100%;100%;100%;100%;100%
3560071114534;;100%;100%;100%;;100%
3560071115043;;100%;100%;100%;;100%
3560071116552;100%;100%;100%;100%;100%;100%
3560071116569;100%;100%;61%;100%;100%;100%
3560071117085;100%;100%;100%;100%;;100%
3560071117115;100%;100%;100%;100%;100%;100%
3560071117146;20%;49%;61%;20%;0%;0%
3560071117177;;0%;0%;0%;;0%
3560071117207;;100%;100%;100%;;100%
3560071120078;;100%;100%;100%;;100%
3560071121068;100%;69%;78%;100%;100%;100%
3560071121099;100%;100%;100%;100%;100%;100%
3560071121471;100%;100%;100%;100%;100%;100%
3560071121532;100%;100%;100%;100%;100%;100%
3560071126377;100%;100%;100%;100%;100%;100%
3560071128906;100%;100%;100%;100%;100%;100%
3560071130466;100%;100%;100%;100%;100%;100%
3560071132774;;100%;100%;100%;;100%
3560071132934;100%;100%;64%;100%;100%;100%
3560071137748;100%;88%;92%;100%;100%;100%
3560071138608;100%;100%;100%;100%;;100%
3560071138639;89%;94%;88%;89%;100%;100%
3560071138660;;100%;100%;100%;;100%
3560071138769;;100%;100%;100%;;100%
3560071139346;100%;100%;100%;100%;100%;100%
3560071139902;100%;100%;100%;100%;100%;100%
3560071140663;0%;24%;36%;0%;0%;0%
3560071141196;100%;100%;100%;100%;100%;100%
3560071150495;10%;17%;17%;10%;100%;100%
3560071150556;;0%;0%;0%;;0%
3560071150587;100%;100%;100%;100%;100%;100%
3560071150617;100%;100%;100%;100%;100%;100%
3560071151072;;;100%;100%;;100%
3560071151096;;100%;100%;100%;;100%
3560071151188;100%;100%;100%;100%;100%;100%
3560071151423;100%;100%;62%;100%;100%;100%
3560071151478;100%;90%;95%;100%;100%;100%
3560071151805;100%;100%;100%;100%;100%;100%
3560071151836;100%;100%;100%;100%;;100%
3560071152031;63%;69%;77%;63%;64%;64%
3560071152161;100%;100%;100%;100%;100%;100%
3560071152208;91%;95%;96%;91%;100%;100%
3560071152260;100%;48%;62%;100%;100%;100%
3560071152536;100%;100%;100%;100%;;100%
3560071152567;100%;100%;100%;100%;100%;100%
3560071152598;100%;100%;100%;100%;100%;100%
3560071152604;100%;100%;100%;100%;100%;100%
3560071152628;100%;100%;100%;100%;;100%
3560071152789;100%;94%;97%;100%;100%;100%
3560071153007;100%;100%;100%;100%;;100%
3560071153243;100%;100%;100%;100%;100%;100%
3560071154288;100%;100%;100%;100%;100%;100%
3560071154295;100%;100%;100%;100%;100%;100%
3560071154714;100%;100%;100%;100%;100%;100%
3560071155681;100%;100%;100%;100%;;100%
3560071155711;;100%;100%;100%;;100%
3560071155742;100%;100%;93%;100%;100%;100%
3560071157005;100%;100%;100%;100%;100%;100%
3560071157722;100%;100%;100%;100%;100%;100%
3560071161668;100%;79%;82%;100%;100%;100%
3560071161859;100%;100%;100%;100%;;100%
3560071162122;;100%;100%;100%;;100%
3560071162139;100%;100%;100%;100%;;100%
3560071163006;100%;100%;100%;100%;;100%
3560071163150;100%;100%;100%;100%;100%;100%
3560071163167;100%;100%;100%;100%;;100%
3560071163662;100%;100%;100%;100%;;100%
3560071163693;100%;100%;100%;100%;100%;100%
3560071163723;100%;100%;100%;100%;;100%
3560071163884;100%;100%;100%;100%;;100%
3560071163914;100%;55%;71%;100%;;100%
3560071164409;100%;100%;100%;100%;100%;100%
3560071164478;;100%;100%;100%;;100%
3560071164867;100%;100%;100%;100%;;100%
3560071165857;100%;100%;100%;100%;;100%
3560071165864;100%;100%;100%;100%;100%;100%
3560071166205;100%;100%;100%;100%;;100%
3560071168384;0%;9%;9%;0%;0%;0%
3560071168773;100%;93%;52%;100%;100%;100%
3560071168780;;100%;100%;100%;;100%
3560071169763;100%;100%;100%;100%;;100%
3560071169794;;100%;100%;100%;;100%
3560071170226;100%;100%;100%;100%;100%;100%
3560071170288;100%;81%;89%;100%;100%;100%
3560071170318;100%;100%;100%;100%;;100%
3560071170387;;100%;100%;100%;;100%
3560071170424;100%;100%;100%;100%;100%;100%
3560071170684;50%;71%;75%;50%;100%;100%
3560071170714;64%;78%;83%;64%;25%;25%
3560071171056;;100%;100%;100%;;100%
3560071171087;100%;100%;96%;100%;100%;100%
3560071172015;100%;100%;100%;100%;;100%
3560071172022;100%;100%;100%;100%;;100%
3560071172039;;;100%;100%;;100%
3560071172053;;100%;100%;100%;;100%
3560071172145;100%;100%;100%;100%;100%;100%
3560071172176;100%;100%;100%;100%;100%;100%
3560071172381;100%;100%;100%;100%;100%;100%
3560071172404;100%;90%;93%;100%;;100%
3560071172466;100%;100%;100%;100%;100%;100%
3560071172480;100%;100%;100%;100%;100%;100%
3560071172510;100%;95%;96%;100%;100%;100%
3560071172534;100%;100%;100%;100%;100%;100%
3560071172572;100%;76%;80%;100%;100%;100%
3560071172763;100%;89%;94%;100%;100%;100%
3560071172787;100%;100%;100%;100%;100%;100%
3560071172800;100%;98%;98%;100%;;100%
3560071172824;80%;81%;80%;80%;;80%
3560071172909;;100%;100%;100%;;100%
3560071172916;15%;4%;8%;15%;;15%
3560071172947;50%;22%;42%;50%;100%;100%
3560071172961;;100%;100%;100%;;100%
3560071172985;;100%;100%;100%;;100%
3560071173005;;;100%;100%;;100%
3560071173029;100%;100%;100%;100%;100%;100%
3560071173364;;100%;100%;100%;;100%
3560071173371;;100%;100%;100%;;100%
3560071173425;100%;100%;100%;100%;100%;100%
3560071173456;92%;89%;94%;92%;100%;100%
3560071174415;100%;100%;100%;100%;100%;100%
3560071174675;100%;100%;100%;100%;100%;100%
3560071174996;100%;100%;98%;100%;100%;100%
3560071175184;100%;100%;100%;100%;100%;100%
3560071175191;100%;100%;100%;100%;100%;100%
3560071175214;39%;80%;80%;39%;39%;39%
3560071175221;100%;100%;100%;100%;100%;100%
3560071175252;100%;100%;100%;100%;100%;100%
3560071175405;100%;100%;100%;100%;;100%
3560071175412;2%;14%;27%;2%;;2%
3560071175733;8%;5%;15%;8%;100%;100%
3560071175795;43%;30%;45%;43%;37%;37%
3560071175825;39%;66%;75%;39%;0%;0%
3560071175856;100%;100%;100%;100%;100%;100%
3560071175887;100%;100%;100%;100%;100%;100%
3560071175917;99%;100%;81%;99%;98%;98%
3560071175979;100%;100%;97%;100%;100%;100%
3560071176006;100%;100%;100%;100%;100%;100%
3560071176037;100%;100%;100%;100%;100%;100%
3560071176174;;;100%;100%;;100%
3560071176198;;100%;100%;100%;;100%
3560071176204;99%;99%;85%;99%;;99%
3560071176266;100%;100%;100%;100%;100%;100%
3560071176297;67%;75%;84%;67%;100%;100%
3560071176334;100%;100%;49%;100%;100%;100%
3560071176365;74%;85%;90%;74%;70%;70%
3560071176457;;100%;100%;100%;;100%
3560071176624;100%;100%;100%;100%;100%;100%
3560071177232;100%;100%;100%;100%;100%;100%
3560071177263;100%;100%;100%;100%;;100%
3560071177294;100%;100%;91%;100%;100%;100%
3560071177478;100%;100%;94%;100%;;100%
3560071178000;100%;100%;100%;100%;100%;100%
3560071178215;;100%;100%;100%;;100%
3560071178345;100%;100%;100%;100%;100%;100%
3560071178437;;;100%;100%;;100%
3560071178468;;;100%;100%;;100%
3560071178499;100%;100%;100%;100%;;100%
3560071179601;9%;4%;7%;9%;;9%
3560071179939;;100%;100%;100%;;100%
3560071180324;;;100%;100%;;100%
3560071180485;100%;100%;100%;100%;100%;100%
3560071180492;100%;100%;100%;100%;100%;100%
3560071180508;;100%;93%;100%;;100%
3560071180669;100%;100%;69%;100%;100%;100%
3560071180713;100%;100%;100%;100%;100%;100%
3560071180744;;;100%;100%;;100%
3560071180751;100%;100%;100%;100%;;100%
3560071180768;100%;100%;100%;100%;;100%
3560071180782;100%;100%;100%;100%;100%;100%
3560071181116;100%;100%;100%;100%;;100%
3560071181376;100%;100%;100%;100%;;100%
3560071181390;100%;100%;100%;100%;100%;100%
3560071181413;100%;100%;100%;100%;;100%
3560071181581;100%;100%;100%;100%;100%;100%
3560071181857;83%;83%;83%;83%;;83%
3560071181864;100%;77%;83%;100%;100%;100%
3560071181895;100%;100%;100%;100%;;100%
3560071182106;100%;100%;99%;100%;100%;100%
3560071182113;;100%;93%;100%;;100%
3560071182137;84%;92%;96%;84%;100%;100%
3560071182144;100%;100%;100%;100%;100%;100%
3560071182151;64%;83%;90%;64%;100%;100%
3560071182199;100%;100%;100%;100%;100%;100%
3560071182229;100%;100%;98%;100%;100%;100%
3560071182236;100%;100%;98%;100%;100%;100%
3560071182281;100%;100%;100%;100%;;100%
3560071182335;100%;97%;98%;100%;100%;100%
3560071182649;;100%;100%;100%;;100%
3560071182830;100%;100%;100%;100%;;100%
3560071183202;93%;94%;91%;93%;100%;100%
3560071184056;100%;100%;100%;100%;100%;100%
3560071184155;100%;100%;100%;100%;100%;100%
3560071184216;100%;53%;52%;100%;100%;100%
3560071184261;100%;100%;100%;100%;;100%
3560071184483;100%;92%;94%;100%;100%;100%
3560071184834;100%;100%;100%;100%;100%;100%
3560071184971;100%;100%;100%;100%;100%;100%
3560071185305;100%;100%;100%;100%;;100%
3560071185336;100%;100%;93%;100%;100%;100%
3560071185688;55%;57%;74%;55%;100%;100%
3560071185718;86%;94%;95%;86%;100%;100%
3560071185916;100%;100%;100%;100%;100%;100%
3560071186036;;;100%;100%;;100%
3560071187590;100%;100%;100%;100%;100%;100%
3560071187620;100%;100%;100%;100%;100%;100%
3560071187781;100%;100%;100%;100%;100%;100%
3560071187989;100%;100%;94%;100%;100%;100%
3560071188108;;;0%;0%;;0%
3560071188139;;;100%;100%;;100%
3560071188399;100%;100%;100%;100%;100%;100%
3560071188658;100%;100%;100%;100%;100%;100%
3560071188931;100%;100%;100%;100%;100%;100%
3560071188993;100%;100%;100%;100%;100%;100%
3560071189051;68%;81%;86%;68%;80%;80%
3560071189648;100%;100%;100%;100%;100%;100%
3560071190064;100%;100%;72%;100%;100%;100%
3560071190149;97%;98%;83%;97%;100%;100%
3560071190521;100%;39%;52%;100%;100%;100%
3560071190965;100%;100%;100%;100%;100%;100%
3560071191146;100%;100%;100%;100%;100%;100%
3560071191207;100%;100%;100%;100%;100%;100%
3560071191450;;100%;100%;100%;;100%
3560071191467;100%;100%;100%;100%;100%;100%
3560071191535;0%;19%;30%;0%;0%;0%
3560071191542;100%;100%;100%;100%;100%;100%
3560071191726;100%;100%;93%;100%;100%;100%
3560071191733;100%;100%;100%;100%;;100%
3560071192006;100%;100%;100%;100%;100%;100%
3560071192266;;100%;100%;100%;;100%
3560071192914;;100%;100%;100%;;100%
3560071193034;100%;100%;100%;100%;100%;100%
3560071193133;100%;100%;59%;100%;100%;100%
3560071193140;100%;100%;100%;100%;100%;100%
3560071193157;100%;100%;100%;100%;100%;100%
3560071193164;100%;81%;88%;100%;100%;100%
3560071193195;100%;100%;100%;100%;100%;100%
3560071193423;100%;100%;100%;100%;100%;100%
3560071193560;100%;100%;100%;100%;100%;100%
3560071193706;100%;100%;100%;100%;100%;100%
3560071193737;100%;100%;100%;100%;100%;100%
3560071193881;100%;100%;100%;100%;100%;100%
3560071193911;100%;100%;100%;100%;100%;100%
3560071193942;83%;90%;90%;83%;;83%
3560071194260;100%;100%;100%;100%;;100%
3560071194345;100%;24%;12%;100%;100%;100%
3560071194819;100%;100%;100%;100%;;100%
3560071194840;100%;100%;98%;100%;100%;100%
3560071194871;100%;100%;100%;100%;100%;100%
3560071194901;100%;100%;100%;100%;100%;100%
3560071194932;100%;100%;100%;100%;100%;100%
3560071194994;100%;100%;87%;100%;;100%
3560071195434;45%;68%;76%;45%;100%;100%
3560071195670;100%;100%;100%;100%;100%;100%
3560071195694;64%;80%;86%;64%;93%;93%
3560071195700;82%;90%;93%;82%;86%;86%
3560071196059;100%;100%;100%;100%;100%;100%
3560071196110;100%;100%;100%;100%;100%;100%
3560071196400;100%;100%;100%;100%;100%;100%
3560071196455;100%;100%;100%;100%;100%;100%
3560071196967;;100%;36%;100%;;100%
3560071197124;100%;100%;100%;100%;100%;100%
3560071197230;100%;100%;100%;100%;100%;100%
3560071197261;100%;100%;100%;100%;100%;100%
3560071197292;100%;100%;100%;100%;;100%
3560071197322;100%;100%;100%;100%;100%;100%
3560071198060;12%;28%;40%;12%;100%;100%
3560071198954;100%;100%;100%;100%;100%;100%
3560071199999;100%;100%;100%;100%;100%;100%
3560071206307;80%;95%;97%;80%;100%;100%
3560071206338;100%;100%;100%;100%;100%;100%
3560071207137;100%;100%;100%;100%;100%;100%
3560071207359;69%;86%;92%;69%;75%;75%
3560071207380;100%;100%;94%;100%;;100%
3560071207441;;100%;100%;100%;;100%
3560071207502;60%;61%;68%;60%;100%;100%
3560071207564;;100%;100%;100%;;100%
3560071207656;89%;95%;97%;89%;67%;67%
3560071210014;5%;14%;24%;5%;47%;47%
3560071210410;100%;100%;100%;100%;;100%
3560071210533;;;100%;100%;;100%
3560071210595;;50%;50%;50%;;50%
3560071210656;100%;100%;100%;100%;;100%
3560071210960;100%;100%;100%;100%;;100%
3560071212193;100%;100%;100%;100%;;100%
3560071212810;100%;100%;100%;100%;;100%
3560071212865;;100%;100%;100%;;100%
3560071214135;;100%;100%;100%;;100%
3560071214197;;100%;100%;100%;;100%
3560071215088;;100%;100%;100%;;100%
3560071215118;100%;100%;100%;100%;100%;100%
3560071215569;;100%;100%;100%;;100%
3560071215590;100%;100%;100%;100%;100%;100%
3560071215798;100%;100%;100%;100%;100%;100%
3560071217211;100%;100%;100%;100%;;100%
3560071220792;92%;95%;95%;92%;100%;100%
3560071221225;90%;90%;90%;90%;;90%
3560071221317;100%;100%;100%;100%;100%;100%
3560071221522;100%;100%;100%;100%;100%;100%
3560071222062;100%;100%;100%;100%;100%;100%
3560071222116;100%;100%;100%;100%;100%;100%
3560071222178;67%;67%;67%;67%;;67%
3560071222215;75%;75%;75%;75%;;75%
3560071222260;100%;100%;100%;100%;;100%
3560071222451;100%;100%;100%;100%;100%;100%
3560071222499;100%;100%;100%;100%;;100%
3560071223120;100%;100%;10%;100%;100%;100%
3560071223168;100%;100%;100%;100%;100%;100%
3560071223304;100%;100%;100%;100%;100%;100%
3560071223496;45%;49%;58%;45%;100%;100%
3560071223526;59%;73%;82%;59%;100%;100%
3560071223557;100%;100%;100%;100%;100%;100%
3560071223762;100%;100%;100%;100%;100%;100%
3560071224325;100%;100%;100%;100%;;100%
3560071224332;50%;67%;80%;50%;;50%
3560071224370;;100%;100%;100%;;100%
3560071224400;100%;100%;100%;100%;;100%
3560071224660;100%;100%;100%;100%;100%;100%
3560071224950;;;100%;100%;;100%
3560071224981;;;0%;0%;;0%
3560071225445;100%;100%;100%;100%;;100%
3560071225476;100%;100%;100%;100%;;100%
3560071225506;100%;100%;100%;100%;;100%
3560071225551;100%;100%;100%;100%;;100%
3560071225568;100%;100%;100%;100%;;100%
3560071225681;94%;96%;98%;94%;;94%
3560071225711;100%;100%;100%;100%;100%;100%
3560071225742;100%;100%;100%;100%;;100%
3560071225803;100%;100%;100%;100%;;100%
3560071225940;100%;100%;100%;100%;100%;100%
3560071226152;33%;33%;50%;33%;;33%
3560071226374;100%;100%;100%;100%;;100%
3560071226381;100%;100%;100%;100%;;100%
3560071226398;100%;100%;100%;100%;;100%
3560071226404;100%;100%;100%;100%;;100%
3560071226428;100%;100%;100%;100%;100%;100%
3560071226435;;100%;100%;100%;;100%
3560071226442;100%;100%;100%;100%;;100%
3560071226756;100%;100%;100%;100%;100%;100%
3560071226817;100%;100%;100%;100%;100%;100%
3560071226848;100%;100%;100%;100%;100%;100%
3560071227203;100%;100%;100%;100%;;100%
3560071227449;100%;100%;100%;100%;100%;100%
3560071227500;;100%;100%;100%;;100%
3560071227579;100%;100%;100%;100%;;100%
3560071227586;100%;43%;56%;100%;100%;100%
3560071227593;100%;100%;100%;100%;;100%
3560071227661;100%;100%;100%;100%;100%;100%
3560071227692;88%;94%;96%;88%;47%;47%
3560071228408;100%;100%;100%;100%;;100%
3560071228439;96%;95%;97%;96%;80%;80%
3560071228460;100%;100%;100%;100%;100%;100%
3560071228491;100%;100%;100%;100%;;100%
3560071229108;;0%;0%;0%;;0%
3560071229924;100%;100%;100%;100%;100%;100%
3560071230067;93%;96%;98%;93%;100%;100%
3560071230494;100%;100%;100%;100%;100%;100%
3560071230500;17%;20%;24%;17%;100%;100%
3560071230517;50%;64%;75%;50%;0%;0%
3560071230524;100%;100%;100%;100%;;100%
3560071230685;31%;58%;52%;31%;40%;40%
3560071230913;100%;47%;42%;100%;100%;100%
3560071230937;100%;98%;99%;100%;100%;100%
3560071230951;75%;59%;48%;75%;100%;100%
3560071231019;100%;100%;100%;100%;100%;100%
3560071231057;100%;100%;100%;100%;100%;100%
3560071231095;0%;23%;39%;0%;0%;0%
3560071231750;100%;100%;100%;100%;100%;100%
3560071231774;100%;100%;100%;100%;100%;100%
3560071231781;100%;100%;100%;100%;100%;100%
3560071231866;100%;100%;100%;100%;100%;100%
3560071231873;100%;100%;100%;100%;100%;100%
3560071231903;100%;100%;100%;100%;100%;100%
3560071231910;100%;100%;100%;100%;100%;100%
3560071232047;100%;100%;100%;100%;;100%
3560071232238;;100%;100%;100%;;100%
3560071232290;100%;80%;80%;100%;100%;100%
3560071232696;100%;100%;100%;100%;100%;100%
3560071232719;98%;99%;99%;98%;100%;100%
3560071232726;;57%;55%;57%;;57%
3560071232887;;100%;100%;100%;;100%
3560071232948;;100%;100%;100%;;100%
3560071232993;83%;95%;97%;83%;100%;100%
3560071233006;100%;100%;100%;100%;100%;100%
3560071233037;100%;92%;95%;100%;;100%
3560071233105;;100%;100%;100%;;100%
3560071233112;;100%;100%;100%;;100%
3560071234140;100%;100%;100%;100%;100%;100%
3560071234270;100%;100%;100%;100%;;100%
3560071234317;100%;100%;100%;100%;100%;100%
3560071234713;100%;100%;100%;100%;;100%
3560071234836;100%;90%;94%;100%;100%;100%
3560071234843;100%;100%;100%;100%;100%;100%
3560071234874;0%;12%;30%;0%;0%;0%
3560071234904;33%;10%;23%;33%;100%;100%
3560071235055;100%;100%;100%;100%;;100%
3560071235321;;100%;100%;100%;;100%
3560071235338;;100%;100%;100%;;100%
3560071235406;100%;100%;100%;100%;100%;100%
3560071235581;86%;86%;86%;86%;100%;100%
3560071235840;100%;100%;100%;100%;100%;100%
3560071236632;100%;100%;100%;100%;100%;100%
3560071236724;100%;100%;100%;100%;;100%
3560071236816;26%;49%;61%;26%;0%;0%
3560071236878;33%;60%;70%;33%;;33%
3560071236908;100%;100%;100%;100%;100%;100%
3560071237264;100%;100%;100%;100%;;100%
3560071237424;100%;100%;100%;100%;100%;100%
3560071237486;100%;100%;100%;100%;100%;100%
3560071237776;;0%;0%;0%;;0%
3560071237844;100%;100%;99%;100%;100%;100%
3560071237868;100%;100%;98%;100%;100%;100%
3560071237875;100%;100%;99%;100%;100%;100%
3560071237950;100%;100%;100%;100%;100%;100%
3560071237981;100%;100%;100%;100%;100%;100%
3560071238186;100%;100%;100%;100%;100%;100%
3560071238384;100%;100%;89%;100%;100%;100%
3560071238575;100%;100%;91%;100%;;100%
3560071238605;100%;100%;100%;100%;100%;100%
3560071238674;72%;66%;70%;72%;100%;100%
3560071238797;25%;57%;73%;25%;;25%
3560071238827;100%;100%;100%;100%;;100%
