EAN;TS_1_Mois;TS_2_Mois;TS_3_Mois;TS_Final;TS_1_Semaine;TS_Final_V2
3290370006079;100%;100%;100%;100%;;100%
3290370031538;100%;100%;100%;100%;100%;100%
3291330005071;;100%;100%;100%;;100%
3291330006009;;100%;100%;100%;;100%
3291330008812;;100%;100%;100%;;100%
3291330009086;;100%;100%;100%;;100%
3291330009635;;100%;100%;100%;;100%
3291330010709;;100%;100%;100%;;100%
3291330011188;;100%;100%;100%;;100%
3291336140226;;100%;100%;100%;;100%
3291337605557;;100%;100%;100%;;100%
3291337615280;;100%;100%;100%;;100%
3291510000681;100%;100%;100%;100%;100%;100%
3291510002098;100%;100%;100%;100%;100%;100%
3291510003354;100%;100%;100%;100%;100%;100%
3291520003719;100%;100%;100%;100%;;100%
3291820009213;100%;100%;100%;100%;;100%
3291820012251;;100%;100%;100%;;100%
3292070000029;100%;100%;100%;100%;;100%
3292070000036;;100%;100%;100%;;100%
3292070001026;100%;100%;90%;100%;100%;100%
3292070001576;100%;94%;96%;100%;100%;100%
3292070001781;100%;92%;95%;100%;;100%
3292070005147;100%;100%;100%;100%;100%;100%
3292070005154;100%;100%;100%;100%;100%;100%
3292070005161;88%;92%;95%;88%;69%;69%
3292070005178;100%;92%;95%;100%;100%;100%
3292070005840;100%;100%;100%;100%;100%;100%
3292070006113;100%;100%;100%;100%;100%;100%
3292070006120;88%;88%;88%;88%;75%;75%
3292070006144;100%;100%;100%;100%;100%;100%
3292070006526;100%;100%;100%;100%;100%;100%
3292070006533;100%;100%;100%;100%;100%;100%
3292070006564;82%;91%;94%;82%;62%;62%
3292070006571;100%;100%;100%;100%;100%;100%
3292070007905;100%;95%;96%;100%;100%;100%
3292070007912;100%;100%;100%;100%;100%;100%
3292070008629;;100%;100%;100%;;100%
3292070008735;;100%;100%;100%;;100%
3292070009473;100%;100%;100%;100%;;100%
3292070009954;100%;88%;94%;100%;;100%
3292070009961;100%;96%;98%;100%;100%;100%
3292070010127;100%;100%;100%;100%;;100%
3292070010240;;;100%;100%;;100%
3292070010585;;;100%;100%;;100%
3292070010592;;;0%;0%;;0%
3292070010615;;;83%;83%;;83%
3292070010622;;;60%;60%;;60%
3292070010684;;;100%;100%;;100%
3292070010691;;;100%;100%;;100%
3292070010721;100%;100%;100%;100%;;100%
3292070010738;100%;100%;100%;100%;;100%
3292070010745;100%;100%;100%;100%;;100%
3292070010806;100%;100%;100%;100%;;100%
3292070010813;100%;100%;100%;100%;;100%
3292070010844;;;100%;100%;;100%
3292070011148;100%;100%;100%;100%;;100%
3292070100606;100%;100%;100%;100%;;100%
3292070101801;100%;100%;100%;100%;;100%
3292070101818;100%;100%;100%;100%;;100%
3294580102019;100%;100%;83%;100%;100%;100%
3294580103030;100%;73%;57%;100%;;100%
3294580900004;;100%;64%;100%;;100%
3294580900011;;100%;100%;100%;;100%
3294580900790;;100%;79%;100%;;100%
3294580901247;;100%;83%;100%;;100%
3294580944275;100%;90%;79%;100%;100%;100%
3294581751063;0%;0%;0%;0%;0%;0%
3294589820006;100%;100%;100%;100%;;100%
3295210000880;100%;100%;100%;100%;;100%
3296313134205;100%;100%;100%;100%;;100%
3296313186228;100%;100%;100%;100%;;100%
3297760082002;100%;33%;33%;100%;;100%
3297760082033;100%;27%;27%;100%;;100%
3297760084006;;91%;95%;91%;;91%
3297760084068;;;100%;100%;;100%
3297760092179;;100%;100%;100%;;100%
3297760092209;;57%;57%;57%;;57%
3297760092216;;100%;100%;100%;;100%
3297760092223;;87%;87%;87%;;87%
3297760092230;;12%;12%;12%;;12%
3297760094036;100%;100%;100%;100%;100%;100%
3297760097037;100%;100%;100%;100%;100%;100%
3297760097044;100%;100%;100%;100%;100%;100%
3297760097051;100%;100%;100%;100%;100%;100%
3297760097068;100%;100%;100%;100%;100%;100%
3297760097143;100%;100%;100%;100%;100%;100%
3297760097167;100%;100%;100%;100%;;100%
3297760097303;100%;100%;100%;100%;;100%
3297760097327;100%;94%;92%;100%;100%;100%
3297760097969;100%;100%;100%;100%;;100%
3297760097990;100%;95%;97%;100%;100%;100%
3297760098218;100%;100%;100%;100%;100%;100%
3297760098225;100%;100%;100%;100%;100%;100%
3297760098232;100%;100%;100%;100%;100%;100%
3297760098249;100%;100%;100%;100%;100%;100%
3297760098324;100%;100%;100%;100%;100%;100%
3297760098430;100%;100%;100%;100%;100%;100%
3297760098447;100%;100%;100%;100%;;100%
3297760098942;100%;100%;100%;100%;;100%
3297760099314;100%;100%;100%;100%;100%;100%
3298081501333;100%;100%;100%;100%;;100%
3298839234452;100%;100%;100%;100%;100%;100%
3298839234469;100%;100%;100%;100%;100%;100%
3299152233214;100%;100%;99%;100%;100%;100%
3299641100010;100%;100%;100%;100%;100%;100%
3299750016578;0%;0%;0%;0%;0%;0%
3300943335076;100%;100%;100%;100%;;100%
3301170070105;80%;90%;92%;80%;100%;100%
3301750045974;;100%;100%;100%;;100%
3301750046087;;;100%;100%;;100%
3302100008373;0%;0%;0%;0%;;0%
3302551140608;100%;94%;96%;100%;100%;100%
3302551144606;100%;100%;100%;100%;100%;100%
3302551145702;100%;100%;100%;100%;100%;100%
3302551145900;100%;100%;100%;100%;100%;100%
3302551181502;100%;100%;100%;100%;100%;100%
3302552401050;100%;93%;95%;100%;100%;100%
3302552407717;100%;100%;100%;100%;100%;100%
3302552414739;100%;100%;100%;100%;100%;100%
3302552508001;100%;100%;100%;100%;100%;100%
3302740003516;100%;100%;100%;100%;100%;100%
3302740004582;100%;100%;100%;100%;100%;100%
3302740021244;100%;100%;100%;100%;100%;100%
3302740024504;100%;100%;100%;100%;100%;100%
3302740029134;100%;100%;100%;100%;;100%
3302740030925;100%;100%;100%;100%;100%;100%
3302740039362;100%;100%;100%;100%;100%;100%
3302740046926;97%;98%;99%;97%;100%;100%
3302740047114;100%;100%;100%;100%;100%;100%
3302740047121;100%;100%;100%;100%;100%;100%
3302740047336;100%;100%;100%;100%;100%;100%
3302740047367;92%;95%;97%;92%;100%;100%
3302740047374;93%;98%;95%;93%;73%;73%
3302740047404;100%;100%;100%;100%;100%;100%
3302740047411;100%;100%;100%;100%;100%;100%
3302740047534;;;100%;100%;;100%
3302740049989;100%;100%;100%;100%;100%;100%
3302740050268;100%;100%;100%;100%;100%;100%
3302740057052;;100%;100%;100%;;100%
3302740057502;100%;100%;100%;100%;100%;100%
3302740058660;100%;100%;100%;100%;100%;100%
3302740059100;100%;100%;100%;100%;100%;100%
3302740059179;94%;98%;95%;94%;100%;100%
3302740059193;31%;77%;86%;31%;;31%
3302740059209;100%;100%;100%;100%;100%;100%
3302740059612;100%;100%;100%;100%;100%;100%
3302740059995;;100%;100%;100%;;100%
3302740067969;;100%;100%;100%;;100%
3302740075025;100%;100%;100%;100%;100%;100%
3302740076466;;;100%;100%;;100%
3302740086113;;;100%;100%;;100%
3302740087042;100%;100%;100%;100%;100%;100%
3302740087059;;;100%;100%;;100%
3302740100581;100%;100%;100%;100%;100%;100%
3302740100598;100%;88%;88%;100%;100%;100%
3302740100604;100%;100%;100%;100%;100%;100%
3302740100611;100%;100%;100%;100%;100%;100%
3302740100796;90%;91%;91%;90%;100%;100%
3302740101076;100%;100%;100%;100%;100%;100%
3302740101090;100%;100%;100%;100%;100%;100%
3302740101106;100%;100%;100%;100%;100%;100%
3302740101113;100%;100%;100%;100%;100%;100%
3302740101120;100%;100%;100%;100%;100%;100%
3302740368103;;100%;100%;100%;;100%
3302740469022;96%;96%;96%;96%;100%;100%
3302740483103;100%;100%;100%;100%;100%;100%
3302740484100;95%;98%;98%;95%;100%;100%
3302740497025;100%;100%;100%;100%;;100%
3302740606106;100%;100%;100%;100%;100%;100%
3302740975103;100%;100%;100%;100%;100%;100%
3302741859105;100%;100%;100%;100%;100%;100%
3302741970107;100%;100%;100%;100%;100%;100%
3302746964026;100%;100%;100%;100%;100%;100%
3302748083022;;100%;100%;100%;;100%
3302748259021;;100%;100%;100%;;100%
3302748427024;100%;100%;100%;100%;100%;100%
3304009992418;;100%;100%;100%;;100%
3304009993880;;;100%;100%;;100%
3304420001034;100%;100%;91%;100%;100%;100%
3305108971007;100%;100%;100%;100%;100%;100%
3305510066629;100%;93%;93%;100%;;100%
3306380117978;100%;100%;100%;100%;100%;100%
3306380119965;100%;78%;86%;100%;;100%
3307130605004;100%;100%;100%;100%;100%;100%
3307130801154;52%;71%;79%;52%;0%;0%
3307130802557;100%;100%;100%;100%;100%;100%
3307130802625;100%;100%;100%;100%;100%;100%
3307130803004;100%;100%;100%;100%;100%;100%
3307130803561;100%;100%;100%;100%;100%;100%
3307130803905;100%;100%;100%;100%;;100%
3307131305170;100%;100%;100%;100%;100%;100%
3307350010237;;;80%;80%;;80%
3307350014877;;100%;100%;100%;;100%
3307905260063;97%;98%;98%;97%;88%;88%
3307905386060;100%;100%;100%;100%;100%;100%
3307905440069;100%;100%;100%;100%;100%;100%
3307905473067;100%;100%;100%;100%;100%;100%
3307905810084;100%;100%;100%;100%;100%;100%
3307907100084;100%;100%;100%;100%;100%;100%
3307907520066;100%;100%;100%;100%;100%;100%
3321431026849;100%;100%;100%;100%;100%;100%
3321431026856;100%;100%;100%;100%;100%;100%
3321431026863;50%;50%;50%;50%;100%;100%
3321431027440;;;100%;100%;;100%
3321431027457;100%;100%;100%;100%;100%;100%
3322680009980;100%;100%;100%;100%;;100%
3322680010290;100%;100%;100%;100%;100%;100%
3322680010481;;;90%;90%;;90%
3322680010504;;;100%;100%;;100%
3322680010511;;;100%;100%;;100%
3322680010672;100%;100%;100%;100%;;100%
3322680010801;100%;100%;100%;100%;100%;100%
3322680010818;100%;100%;100%;100%;100%;100%
3322680010894;100%;100%;100%;100%;100%;100%
3322680011099;100%;100%;100%;100%;;100%
3322680011112;100%;100%;100%;100%;;100%
3324020001753;100%;100%;100%;100%;;100%
3324020003504;100%;100%;100%;100%;;100%
3324020303758;100%;86%;89%;100%;100%;100%
3324020363332;40%;40%;77%;40%;100%;100%
3324020365336;;;100%;100%;;100%
3324020368337;;;100%;100%;;100%
3325420284494;100%;100%;100%;100%;100%;100%
3325710003828;100%;100%;100%;100%;;100%
3325710007208;4%;17%;17%;4%;0%;0%
3325890300571;100%;100%;100%;100%;;100%
3325890700326;100%;100%;100%;100%;;100%
3325893187308;100%;100%;100%;100%;;100%
3327271206007;67%;67%;67%;67%;;67%
3327271206809;90%;94%;96%;90%;100%;100%
3327271206878;86%;92%;95%;86%;100%;100%
3327271308138;;100%;100%;100%;;100%
3327271308183;;100%;100%;100%;;100%
3327271308190;;100%;100%;100%;;100%
3327271308220;;100%;100%;100%;;100%
3327271308244;;100%;100%;100%;;100%
3327271308251;;100%;100%;100%;;100%
3327271706293;;100%;100%;100%;;100%
3327271707993;;100%;100%;100%;;100%
3327271708006;100%;100%;100%;100%;;100%
3327271708723;;100%;100%;100%;;100%
3327271708730;;100%;100%;100%;;100%
3327271708754;;100%;100%;100%;;100%
3327271709133;100%;40%;40%;100%;;100%
3327271709140;;100%;100%;100%;;100%
3327271709416;100%;40%;40%;100%;;100%
3327271906358;87%;87%;87%;87%;0%;0%
3327271906365;100%;98%;98%;100%;100%;100%
3327272107259;69%;60%;69%;69%;;69%
3327272107266;100%;100%;100%;100%;100%;100%
3327272107969;100%;100%;100%;100%;;100%
3327272209359;;0%;0%;0%;;0%
3327272209366;100%;40%;40%;100%;;100%
3327272209373;100%;40%;40%;100%;;100%
3328382501326;;100%;100%;100%;;100%
3328382512322;;100%;100%;100%;;100%
3328382522321;;100%;100%;100%;;100%
3328382542329;;100%;100%;100%;;100%
3328382572326;;100%;100%;100%;;100%
3328382622328;;100%;100%;100%;;100%
3328382652325;;100%;100%;100%;;100%
3328731010004;100%;100%;100%;100%;100%;100%
3329150370502;100%;100%;100%;100%;;100%
3329150430015;35%;56%;65%;35%;;35%
3329221000567;100%;100%;70%;100%;;100%
3329480013612;100%;100%;100%;100%;;100%
3329630940416;100%;75%;75%;100%;;100%
3329750092507;;100%;100%;100%;;100%
3329757000529;100%;100%;100%;100%;;100%
3329757002561;100%;100%;100%;100%;;100%
3329757002790;100%;100%;100%;100%;;100%
3329757002967;100%;100%;100%;100%;;100%
3329757002998;88%;92%;94%;88%;50%;50%
3329757003506;100%;100%;100%;100%;;100%
3329757003568;100%;100%;100%;100%;;100%
3329757003728;100%;100%;100%;100%;;100%
3329757003957;100%;100%;100%;100%;;100%
3329757004152;100%;100%;100%;100%;;100%
3329757004459;100%;100%;100%;100%;;100%
3329757004626;100%;100%;100%;100%;;100%
3329757004695;100%;100%;100%;100%;;100%
3329770048706;77%;78%;85%;77%;100%;100%
3329770051065;78%;65%;74%;78%;100%;100%
3329770051096;71%;53%;67%;71%;100%;100%
3329770052017;81%;72%;81%;81%;100%;100%
3329770052024;82%;87%;92%;82%;100%;100%
3329770052031;87%;90%;93%;87%;100%;100%
3329770052444;100%;100%;100%;100%;100%;100%
3329770057234;87%;89%;92%;87%;100%;100%
3329770057647;;;96%;96%;;96%
3329770058897;83%;67%;76%;83%;62%;62%
3329770058903;100%;100%;100%;100%;;100%
3329770060142;40%;64%;63%;40%;100%;100%
3329770061149;100%;100%;100%;100%;100%;100%
3329770061194;61%;45%;45%;61%;100%;100%
3329770061507;100%;83%;89%;100%;100%;100%
3329770062344;;100%;100%;100%;;100%
3329770062702;100%;83%;93%;100%;;100%
3329770062740;65%;59%;65%;65%;;65%
3329770062764;73%;53%;63%;73%;100%;100%
3329770063020;100%;100%;100%;100%;;100%
3329770063037;78%;81%;87%;78%;100%;100%
3329770063044;;;100%;100%;;100%
3329770063051;;;100%;100%;;100%
3329770063136;75%;65%;80%;75%;100%;100%
3329770063143;;100%;100%;100%;;100%
3329770063150;100%;100%;100%;100%;100%;100%
3329770063167;100%;100%;100%;100%;100%;100%
3329770063174;100%;100%;100%;100%;100%;100%
3329770063181;82%;83%;90%;82%;100%;100%
3329770063198;100%;100%;100%;100%;100%;100%
3329770063204;88%;82%;90%;88%;100%;100%
3329770063211;100%;100%;100%;100%;100%;100%
3329770063228;100%;100%;100%;100%;100%;100%
3329770063235;100%;100%;100%;100%;100%;100%
3329770063273;100%;94%;96%;100%;100%;100%
3329770063280;;100%;100%;100%;;100%
3329770063297;100%;97%;98%;100%;100%;100%
3329770063310;;100%;100%;100%;;100%
3329770063327;100%;100%;100%;100%;;100%
3329770063334;100%;97%;98%;100%;100%;100%
3329770065369;82%;65%;75%;82%;100%;100%
3329770065376;86%;86%;86%;86%;67%;67%
3329770065451;100%;100%;100%;100%;100%;100%
3329770065475;100%;100%;100%;100%;100%;100%
3329770065482;100%;100%;100%;100%;100%;100%
3329770065871;37%;48%;55%;37%;68%;68%
3329770065895;26%;36%;46%;26%;67%;67%
3329770065963;90%;91%;94%;90%;100%;100%
3329770066014;;100%;100%;100%;;100%
3329770066021;;100%;100%;100%;;100%
3329770066038;;0%;66%;0%;;0%
3329770066045;;100%;100%;100%;;100%
3329770066052;;0%;62%;0%;;0%
3329770071391;68%;58%;70%;68%;100%;100%
3329770071421;51%;51%;51%;51%;52%;52%
3329770071544;100%;100%;100%;100%;100%;100%
3329770073265;30%;49%;58%;30%;100%;100%
3329770073272;36%;56%;65%;36%;73%;73%
3329770073289;41%;50%;58%;41%;78%;78%
3329770073296;0%;52%;70%;0%;;0%
3329770075092;84%;47%;62%;84%;100%;100%
3329770075122;28%;28%;28%;28%;0%;0%
3329770075313;59%;51%;67%;59%;100%;100%
3329770075320;58%;43%;43%;58%;100%;100%
3329770075337;;;100%;100%;;100%
3329770075351;77%;46%;62%;77%;100%;100%
3329770075368;48%;24%;24%;48%;100%;100%
3329770075375;;;100%;100%;;100%
3329770075399;60%;49%;64%;60%;100%;100%
3329770075405;98%;73%;83%;98%;100%;100%
3329770075412;61%;33%;33%;61%;100%;100%
3329770075795;;;100%;100%;;100%
3329770076457;98%;83%;87%;98%;100%;100%
3329770076464;100%;97%;98%;100%;100%;100%
3329770076471;92%;93%;94%;92%;100%;100%
3329770077003;63%;70%;77%;63%;100%;100%
3329770079243;72%;57%;68%;72%;100%;100%
3329770080010;;57%;47%;57%;;57%
3329770080041;100%;100%;100%;100%;100%;100%
3329770080102;81%;89%;93%;81%;100%;100%
3329770080126;100%;100%;100%;100%;100%;100%
3329770080133;91%;95%;96%;91%;100%;100%
3329770080140;75%;62%;60%;75%;100%;100%
3329770080447;;100%;100%;100%;;100%
3329770080454;;100%;97%;100%;;100%
3329770080461;;100%;100%;100%;;100%
3329770080478;;100%;100%;100%;;100%
3329770080485;100%;100%;100%;100%;100%;100%
3329770081451;100%;100%;100%;100%;100%;100%
3329770082342;18%;37%;49%;18%;64%;64%
3329770082359;67%;89%;94%;67%;62%;62%
3329770082410;59%;81%;88%;59%;100%;100%
3329770083233;36%;33%;48%;36%;100%;100%
3329770083622;0%;62%;70%;0%;;0%
3329770083998;0%;55%;46%;0%;;0%
3329770084025;;100%;100%;100%;;100%
3329770084056;100%;100%;100%;100%;;100%
3329770084407;85%;79%;79%;85%;;85%
3329770084438;83%;85%;85%;83%;;83%
3329770084469;100%;100%;100%;100%;;100%
3329770084490;100%;100%;100%;100%;;100%
3329770084520;100%;100%;100%;100%;;100%
3329770085015;77%;71%;71%;77%;;77%
3329770085220;;92%;92%;92%;;92%
3329770085237;;80%;80%;80%;;80%
3329770085244;;80%;80%;80%;;80%
3329770085251;;83%;83%;83%;;83%
3329770085268;;60%;60%;60%;;60%
3329770086104;85%;82%;87%;85%;100%;100%
3329770086128;100%;95%;97%;100%;100%;100%
3329770086159;66%;73%;80%;66%;;66%
3329770086166;73%;72%;80%;73%;;73%
3329770086173;;;100%;100%;;100%
3329770086197;77%;85%;90%;77%;100%;100%
3329770086203;;100%;100%;100%;;100%
3329770086210;;100%;100%;100%;;100%
3329770086227;;100%;100%;100%;;100%
3329770086234;83%;83%;83%;83%;100%;100%
3329770086241;60%;60%;60%;60%;100%;100%
3329770086258;100%;100%;100%;100%;100%;100%
3329770086289;66%;69%;77%;66%;;66%
3329770086296;91%;94%;96%;91%;;91%
3329770086326;;100%;100%;100%;;100%
3329770086333;;70%;81%;70%;;70%
3329770086357;100%;100%;100%;100%;100%;100%
3329770086364;100%;100%;100%;100%;100%;100%
3329770087286;;100%;100%;100%;;100%
3329770087316;0%;42%;58%;0%;;0%
3329770087675;;94%;97%;94%;;94%
3329770087880;;100%;100%;100%;;100%
3329770089433;0%;39%;59%;0%;;0%
3329770089464;0%;58%;74%;0%;;0%
3329770089495;0%;57%;80%;0%;;0%
3329770090422;0%;0%;0%;0%;0%;0%
3330720237361;100%;100%;100%;100%;;100%
3330720237378;100%;100%;88%;100%;;100%
3330720237521;3%;4%;4%;3%;0%;0%
3330720238191;100%;100%;100%;100%;100%;100%
3330720244000;;100%;100%;100%;;100%
3330720244017;;100%;100%;100%;;100%
3330720244024;;100%;100%;100%;;100%
3330720244031;;100%;100%;100%;;100%
3330720244055;;100%;100%;100%;;100%
3330720244062;;100%;100%;100%;;100%
3330720258090;100%;93%;94%;100%;100%;100%
3330720280008;100%;100%;100%;100%;;100%
3330720280015;100%;100%;100%;100%;;100%
3330720280022;100%;100%;100%;100%;;100%
3330720280114;100%;100%;100%;100%;;100%
3331300000757;100%;100%;100%;100%;;100%
3331300001754;100%;100%;100%;100%;100%;100%
3331300006070;100%;100%;100%;100%;100%;100%
3331300006261;100%;100%;100%;100%;100%;100%
3331300006278;100%;100%;100%;100%;;100%
3331300007756;;100%;100%;100%;;100%
3331300032062;40%;57%;62%;40%;0%;0%
3331300032963;100%;100%;100%;100%;;100%
3331300061741;100%;100%;100%;100%;;100%
3331300062632;100%;100%;100%;100%;100%;100%
3331300062656;100%;100%;100%;100%;100%;100%
3331300062946;100%;100%;100%;100%;100%;100%
3331480000073;100%;100%;100%;100%;;100%
3331840550002;100%;100%;100%;100%;100%;100%
3331840551009;100%;100%;100%;100%;100%;100%
3331840554000;38%;38%;38%;38%;100%;100%
3331840871732;100%;100%;100%;100%;;100%
3331840871800;;97%;97%;97%;;97%
3331849000041;100%;100%;100%;100%;100%;100%
3331849010446;100%;100%;100%;100%;100%;100%
3331849010606;100%;100%;100%;100%;100%;100%
3331849018503;100%;100%;100%;100%;100%;100%
3331849018510;100%;100%;100%;100%;100%;100%
3331849020452;100%;100%;100%;100%;100%;100%
3331849020759;100%;100%;100%;100%;100%;100%
3331849021060;100%;100%;100%;100%;100%;100%
3331849021077;100%;100%;100%;100%;100%;100%
3331849022678;100%;100%;100%;100%;100%;100%
3331849022692;100%;100%;100%;100%;100%;100%
3331849022715;100%;100%;100%;100%;100%;100%
3331849022739;100%;100%;100%;100%;100%;100%
3331849022746;100%;100%;100%;100%;100%;100%
3331849024061;100%;100%;100%;100%;100%;100%
3331849026638;100%;100%;100%;100%;100%;100%
3332792000072;100%;100%;100%;100%;100%;100%
3332792000164;95%;75%;75%;95%;100%;100%
3332792001055;;100%;100%;100%;;100%
3332792001314;100%;100%;100%;100%;100%;100%
3332792001413;100%;36%;36%;100%;;100%
3332792003813;100%;100%;100%;100%;;100%
3332792007095;100%;100%;100%;100%;;100%
3332792007125;100%;100%;100%;100%;;100%
3332792007668;100%;100%;100%;100%;;100%
3332792008108;100%;100%;100%;100%;100%;100%
3332792008160;100%;100%;100%;100%;100%;100%
3332792008191;100%;100%;100%;100%;100%;100%
3332792008221;100%;100%;100%;100%;100%;100%
3332792008252;100%;100%;100%;100%;100%;100%
3332792008580;100%;100%;100%;100%;;100%
3332792008641;100%;100%;100%;100%;;100%
3332792008702;100%;100%;100%;100%;;100%
3333420000297;100%;63%;71%;100%;100%;100%
3333420004387;100%;86%;94%;100%;;100%
3333682160142;100%;100%;100%;100%;;100%
3334216701473;100%;100%;100%;100%;;100%
3336413246559;100%;100%;100%;100%;100%;100%
