CODE_FOURNISSEUR;NO_COMMANDE_FOURNISSEUR;CODE_RAYON;CLASSE_STOCKAGE;SITUATION_COMMANDE;DATE_COMMANDE;DATE_LIVRAISON;CDBASE;EAN;LIBELLÉ_ARTICLE;QUANTITE_CONFIRMEE;QUANTITE_COMMANDEE;Commande_Origine;Code_Famille;Libelle_Famille;Libelle_Rayon;Mod_pas_cde;Passage_Prolog;IFLS;DATE_RECEPTION;NUM_COMMANDE_EXTERNE;DATE_CREATION
509;1606574;3;1064;41;14/05/2025;15/05/2025;7072302;3560071269524;X3 ESSUIE TOUT COMPACT SIMPL;160;0;1605298;310;PAPIERS MENAGERS;D.P.H.;P;0;510698;15/05/2025;;15/05/2025 17:24:22
509;1605824;3;1064;39;14/05/2025;15/05/2025;7072302;3560071269524;X3 ESSUIE TOUT COMPACT SIMPL;160;160;1605298;310;PAPIERS MENAGERS;D.P.H.;P;0;510698;15/05/2025;;15/05/2025 17:24:22
557;1606030;13;1080;39;15/05/2025;17/05/2025;7406517;4002084344076;480G PIZZAIOLO 6 FROMAGIO SURG;5;5;1606030;750;SURGELES;SURGELES / GLACES;P;1;477610;17/05/2025;VP022058;15/05/2025 17:24:22
557;1605310;13;1080;39;14/05/2025;16/05/2025;7406517;4002084344076;480G PIZZAIOLO 6 FROMAGIO SURG;5;5;1605310;750;SURGELES;SURGELES / GLACES;P;1;477610;16/05/2025;SF130525;15/05/2025 17:24:22
557;1606112;13;1080;41;13/05/2025;15/05/2025;7406517;4002084344076;480G PIZZAIOLO 6 FROMAGIO SURG;10;10;1604654;750;SURGELES;SURGELES / GLACES;P;0;477610;15/05/2025;;15/05/2025 17:24:22
509;1605114;1;1060;41;10/05/2025;12/05/2025;7392677;5053990164158;175G PRINGLES BBQ BARBECUE;0;38;1604147;100;TOUT POUR L'APERITIF;EPICERIE;P;0;Q90996;13/05/2025;;15/05/2025 17:24:22
557;1606030;13;1080;39;15/05/2025;17/05/2025;7306198;3599741006305;540G CROUSTIBAT X18 MSC;40;40;1606030;750;SURGELES;SURGELES / GLACES;P;1;360588;17/05/2025;VP022058;15/05/2025 17:24:22
557;1605310;13;1080;39;14/05/2025;16/05/2025;7306198;3599741006305;540G CROUSTIBAT X18 MSC;60;60;1605310;750;SURGELES;SURGELES / GLACES;P;1;360588;16/05/2025;SF130525;15/05/2025 17:24:22
691;1604846;9;1070;39;13/05/2025;16/05/2025;7226263;3338310001989;420G CHURROS  PDT;0;0;0;674;TRAITEUR COUPE SERVICE;CHARCUTERIE COUPE / TRAITEUR;P;0;250211;16/05/2025;NF130525;15/05/2025 17:24:22
691;1606573;9;1070;41;13/05/2025;16/05/2025;7226263;3338310001989;420G CHURROS  PDT;12;12;1605320;674;TRAITEUR COUPE SERVICE;CHARCUTERIE COUPE / TRAITEUR;P;0;250211;16/05/2025;;15/05/2025 17:24:22
794;1606530;1;1060;39;15/05/2025;17/05/2025;7180039;3560071265557;100G CHOC NOIR 90  CRF BIO;;0;0;40;CHOCOLATS TABLETTE 5.5;EPICERIE;P;0;P14000;17/05/2025;SF140525;15/05/2025 17:24:22
691;1606039;9;1070;39;15/05/2025;19/05/2025;7356462;3276558083858;350GR POULET TIKKA MASSALA;12;12;1606039;674;TRAITEUR COUPE SERVICE;CHARCUTERIE COUPE / TRAITEUR;P;1;415665;19/05/2025;SF140525;15/05/2025 17:24:22
691;1606042;15;1070;39;15/05/2025;17/05/2025;7372125;3560071416836;4X125G YAG NATURE CRF BIO;72;72;1606042;825;YAOURTS;ULTRA-FRAIS;P;1;420281;17/05/2025;SF140525;15/05/2025 17:24:22
794;1605861;1;1060;41;13/05/2025;15/05/2025;7310050;3103220048672;250G HARIBO DRAGIBUS MULTIPACK;30;30;1604682;45;CONFISERIE;EPICERIE;P;0;Q23505;15/05/2025;;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;6841667;3560071227661;200ML JUS CIT CONC SIMPL;75;75;1606021;110;VINAIGRES;EPICERIE;P;1;M43639;16/05/2025;VP021074;15/05/2025 17:24:22
522;1605618;2;1060;41;13/05/2025;15/05/2025;6957216;3080216055305;12X27 5CL TOURTEL TWIST FRAMB;12;12;1604649;240;BIERES ET CIDRES;LIQUIDES;P;0;192116;15/05/2025;;15/05/2025 17:24:22
557;1606112;13;1080;41;13/05/2025;15/05/2025;7293294;8710438121636;350G  PICKERS CRISPY ONION RI;6;6;1604654;750;SURGELES;SURGELES / GLACES;P;0;332099;15/05/2025;;15/05/2025 17:24:22
557;1605310;13;1080;39;14/05/2025;16/05/2025;7293294;8710438121636;350G  PICKERS CRISPY ONION RI;12;12;1605310;750;SURGELES;SURGELES / GLACES;P;1;332099;16/05/2025;SF130525;15/05/2025 17:24:22
794;1606060;1;1060;39;15/05/2025;17/05/2025;7310051;3103220048658;300G DRAGIBUS SOFT HARIBO;30;30;1606060;45;CONFISERIE;EPICERIE;P;1;Q23506;17/05/2025;VP021069;15/05/2025 17:24:22
794;1605861;1;1060;41;13/05/2025;15/05/2025;7310051;3103220048658;300G DRAGIBUS SOFT HARIBO;30;30;1604682;45;CONFISERIE;EPICERIE;P;0;Q23506;15/05/2025;;15/05/2025 17:24:22
509;1605128;1;1060;39;13/05/2025;20/05/2025;7293748;7613287186782;56G STBKS BY NPRSO BREAKFAST;48;48;0;15;CAFES TORREFIES;EPICERIE;P;0;Q07073;20/05/2025;VP022062;15/05/2025 17:24:22
509;1605114;3;1060;41;10/05/2025;12/05/2025;7301032;3560071421229;20 SERV  CLASSIC SIMPL;0;16;1604147;300;HYGIENE;D.P.H.;P;0;Q12538;13/05/2025;;15/05/2025 17:24:22
557;1606112;13;1080;41;13/05/2025;15/05/2025;7244905;3700091902388;400G TENDERS DE POULET;13;13;1604654;750;SURGELES;SURGELES / GLACES;P;0;270760;15/05/2025;;15/05/2025 17:24:22
557;1606030;13;1080;39;15/05/2025;17/05/2025;7244905;3700091902388;400G TENDERS DE POULET;13;13;1606030;750;SURGELES;SURGELES / GLACES;P;1;270760;17/05/2025;VP022058;15/05/2025 17:24:22
691;1604664;8;1070;39;13/05/2025;16/05/2025;7315144;3560071429676;170G CHAMPIGNON EMINCE CRF;8;8;1604664;646;4 EME GAMME;FRUITS ET LEGUMES;P;1;389287;16/05/2025;NF130525;15/05/2025 17:24:22
691;1605321;8;1070;39;14/05/2025;17/05/2025;7315144;3560071429676;170G CHAMPIGNON EMINCE CRF;8;8;1605321;646;4 EME GAMME;FRUITS ET LEGUMES;P;1;389287;17/05/2025;SF130525;15/05/2025 17:24:22
691;1606042;8;1070;39;15/05/2025;17/05/2025;7315156;3560071429874;350G CHAMPIGNON CRF;16;16;1606042;646;4 EME GAMME;FRUITS ET LEGUMES;P;1;389333;17/05/2025;SF140525;15/05/2025 17:24:22
691;1605320;8;1070;39;14/05/2025;16/05/2025;7315156;3560071429874;350G CHAMPIGNON CRF;20;20;1605320;646;4 EME GAMME;FRUITS ET LEGUMES;P;1;389333;16/05/2025;SF130525;15/05/2025 17:24:22
691;1606042;8;1070;39;15/05/2025;17/05/2025;7315421;3560071429829;325G WOK FONDANT CRF;12;12;1606042;646;4 EME GAMME;FRUITS ET LEGUMES;P;1;389830;17/05/2025;SF140525;15/05/2025 17:24:22
691;1605320;8;1070;39;14/05/2025;16/05/2025;7315421;3560071429829;325G WOK FONDANT CRF;8;8;1605320;646;4 EME GAMME;FRUITS ET LEGUMES;P;1;389830;16/05/2025;SF130525;15/05/2025 17:24:22
691;1606042;8;1070;39;15/05/2025;17/05/2025;7315425;3560071429973;350G CAROTTE CRF;8;8;1606042;646;4 EME GAMME;FRUITS ET LEGUMES;P;1;389832;17/05/2025;SF140525;15/05/2025 17:24:22
691;1605320;8;1070;39;14/05/2025;16/05/2025;7315425;3560071429973;350G CAROTTE CRF;8;8;1605320;646;4 EME GAMME;FRUITS ET LEGUMES;P;1;389832;16/05/2025;SF130525;15/05/2025 17:24:22
691;1606042;17;1070;39;15/05/2025;17/05/2025;7356909;3770018078038;2X75GR LARDONS VEGETAUX FUMES;18;18;1606042;855;TRAITEUR LIBRE-SERVICE;CHARCUTERIE / TRAITEUR L.S.;P;1;287774;17/05/2025;SF140525;15/05/2025 17:24:22
691;1605320;17;1070;39;14/05/2025;16/05/2025;7356909;3770018078038;2X75GR LARDONS VEGETAUX FUMES;42;42;1605320;855;TRAITEUR LIBRE-SERVICE;CHARCUTERIE / TRAITEUR L.S.;P;1;287774;16/05/2025;SF130525;15/05/2025 17:24:22
522;1606494;2;1060;41;14/05/2025;16/05/2025;7395116;8002270506796;6X33CL SPEL ARANCIA ROSSA;36;36;1605307;235;EAUX;LIQUIDES;P;0;Q92945;16/05/2025;;15/05/2025 17:24:22
522;1606027;2;1060;39;15/05/2025;17/05/2025;7395116;8002270506796;6X33CL SPEL ARANCIA ROSSA;8;8;1606027;235;EAUX;LIQUIDES;P;1;Q92945;17/05/2025;VP021074;15/05/2025 17:24:22
522;1604989;2;1060;41;12/05/2025;14/05/2025;7395116;8002270506796;6X33CL SPEL ARANCIA ROSSA;8;8;1604153;235;EAUX;LIQUIDES;P;0;Q92945;13/05/2025;;15/05/2025 17:24:22
522;1605650;2;1060;41;13/05/2025;15/05/2025;7395116;8002270506796;6X33CL SPEL ARANCIA ROSSA;12;12;1604651;235;EAUX;LIQUIDES;P;0;Q92945;15/05/2025;;15/05/2025 17:24:22
522;1606494;2;1060;41;14/05/2025;16/05/2025;7395109;8002270936760;6X33CL SANPELLEGRINO LIMONATA;12;12;1605307;235;EAUX;LIQUIDES;P;0;Q92941;16/05/2025;;15/05/2025 17:24:22
522;1606027;2;1060;39;15/05/2025;17/05/2025;7395109;8002270936760;6X33CL SANPELLEGRINO LIMONATA;8;8;1606027;235;EAUX;LIQUIDES;P;1;Q92941;17/05/2025;VP021074;15/05/2025 17:24:22
691;1606175;15;1070;39;15/05/2025;17/05/2025;7184928;3329770063150;850GX1 YOP ANANAS PECHE CER OD;6;6;0;825;YAOURTS;ULTRA-FRAIS;P;0;185304;17/05/2025;VP019032;15/05/2025 17:24:22
794;1606060;1;1060;39;15/05/2025;17/05/2025;7173095;3560071265564;200G NOIR NOISETTE BIO CRF X16;80;80;1606060;40;CHOCOLATS TABLETTE 5.5;EPICERIE;P;1;246331;17/05/2025;VP021069;15/05/2025 17:24:22
509;1606021;14;1060;39;15/05/2025;16/05/2025;7338727;3533636765007;1L CANDIA DELACTOSE ECREME;12;12;1606021;790;LAIT;CREMERIE FROMAGE LS;P;1;408667;16/05/2025;VP021074;15/05/2025 17:24:22
509;1605114;14;1060;41;10/05/2025;12/05/2025;7338727;3533636765007;1L CANDIA DELACTOSE ECREME;0;12;1604147;790;LAIT;CREMERIE FROMAGE LS;P;0;408667;13/05/2025;;15/05/2025 17:24:22
509;1605671;14;1060;41;28/04/2025;14/05/2025;7338727;3533636765007;1L CANDIA DELACTOSE ECREME;0;12;1604645;790;LAIT;CREMERIE FROMAGE LS;P;0;408667;14/05/2025;;15/05/2025 17:24:22
522;1606347;2;1060;41;14/05/2025;15/05/2025;7403178;3080216058207;6X25CL GRIMBERGEN CUVEE 8 5 V;60;0;1605305;240;BIERES ET CIDRES;LIQUIDES;P;0;Q99619;15/05/2025;;15/05/2025 17:24:22
522;1600179;2;1060;39;03/05/2025;16/05/2025;7403178;3080216058207;6X25CL GRIMBERGEN CUVEE 8 5 V;60;60;0;240;BIERES ET CIDRES;LIQUIDES;P;0;Q99619;16/05/2025;VP021074;15/05/2025 17:24:22
522;1600181;2;1060;39;03/05/2025;20/05/2025;7403178;3080216058207;6X25CL GRIMBERGEN CUVEE 8 5 V;12;0;0;240;BIERES ET CIDRES;LIQUIDES;P;0;Q99619;20/05/2025;VP021074;15/05/2025 17:24:22
522;1606494;2;1060;41;14/05/2025;16/05/2025;7396495;3272460124689;75CLCHTI ORIGINALE BLONDE  6 8;12;12;1605307;240;BIERES ET CIDRES;LIQUIDES;P;0;705400;16/05/2025;;15/05/2025 17:24:22
522;1606027;2;1060;39;15/05/2025;17/05/2025;7396495;3272460124689;75CLCHTI ORIGINALE BLONDE  6 8;12;12;1606027;240;BIERES ET CIDRES;LIQUIDES;P;1;705400;17/05/2025;VP021074;15/05/2025 17:24:22
557;1606112;13;1080;41;13/05/2025;15/05/2025;7301213;8710438121872;650G MCCAIN SIGN POTATO POPS;10;10;1604654;750;SURGELES;SURGELES / GLACES;P;0;346499;15/05/2025;;15/05/2025 17:24:22
557;1606030;13;1080;39;15/05/2025;17/05/2025;7301213;8710438121872;650G MCCAIN SIGN POTATO POPS;30;30;1606030;750;SURGELES;SURGELES / GLACES;P;1;346499;17/05/2025;VP022058;15/05/2025 17:24:22
557;1605310;13;1080;39;14/05/2025;16/05/2025;7301213;8710438121872;650G MCCAIN SIGN POTATO POPS;0;0;1605310;750;SURGELES;SURGELES / GLACES;P;1;346499;16/05/2025;SF130525;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;7307682;3560071404253;12X85G ASS BTE MOUSSE CHAT CRF;12;12;1606021;161;PRODUITS CHATS;EPICERIE;P;1;Q21298;16/05/2025;VP021074;15/05/2025 17:24:22
509;1605114;1;1060;41;10/05/2025;12/05/2025;7307682;3560071404253;12X85G ASS BTE MOUSSE CHAT CRF;0;12;1604147;161;PRODUITS CHATS;EPICERIE;P;0;Q21298;13/05/2025;;15/05/2025 17:24:22
794;1605861;3;1060;41;13/05/2025;15/05/2025;7391428;3600531648725;150ML DEMAQ YX WTP CILS GEMEY;102;102;1604682;290;SOINS ET BEAUTE DU VISAGE;D.P.H.;P;0;Q90041;15/05/2025;;15/05/2025 17:24:22
509;1600228;1;1060;39;03/05/2025;20/05/2025;7313741;3560071409944;1 5KG CROQ CHAT SENIOR CRF COM;4;0;0;161;PRODUITS CHATS;EPICERIE;P;0;162049;20/05/2025;VP021074;15/05/2025 17:24:22
509;1600230;1;1060;39;03/05/2025;16/05/2025;7313741;3560071409944;1 5KG CROQ CHAT SENIOR CRF COM;20;20;0;161;PRODUITS CHATS;EPICERIE;P;0;162049;16/05/2025;VP021074;15/05/2025 17:24:22
509;1605129;1;1060;39;13/05/2025;26/05/2025;7303921;3560071441036;16 CAPSULE DG GRANDE CRF EXTRA;6;0;0;15;CAFES TORREFIES;EPICERIE;P;0;856481;26/05/2025;VP022062;15/05/2025 17:24:22
509;1605128;1;1060;39;13/05/2025;20/05/2025;7303921;3560071441036;16 CAPSULE DG GRANDE CRF EXTRA;102;102;0;15;CAFES TORREFIES;EPICERIE;P;0;856481;20/05/2025;VP022062;15/05/2025 17:24:22
509;1605121;1;1060;39;13/05/2025;27/05/2025;7303921;3560071441036;16 CAPSULE DG GRANDE CRF EXTRA;18;0;0;15;CAFES TORREFIES;EPICERIE;P;0;856481;27/05/2025;VP022062;15/05/2025 17:24:22
557;1605310;13;1080;39;14/05/2025;16/05/2025;7334227;3560071423339;390G PIZZA CSP BBQ POUL CRF EX;7;7;1605310;750;SURGELES;SURGELES / GLACES;P;1;403972;16/05/2025;SF130525;15/05/2025 17:24:22
691;1606042;26;1070;39;15/05/2025;17/05/2025;7292738;3560071435394;200G SAUMON ATL FUME DECONG SI;120;120;1606042;815;SAUMON FUME;SALAISONS MARITIMES;P;1;340481;17/05/2025;SF140525;15/05/2025 17:24:22
691;1606044;19;1060;39;15/05/2025;17/05/2025;7347072;3560071423865;333G BRIOCH PEP CHOC N CRFCLAS;14;14;1606044;811;VIENNOISERIE;PAIN PATISSERIE INDUST.;P;1;412351;17/05/2025;SF140525;15/05/2025 17:24:22
522;1604272;2;1060;41;28/04/2025;12/05/2025;7274353;3560071418182;1L PUR JUS CLEMENTINE CRF BIO;0;12;1602120;245;SODAS,BOISS.FRUITS&JUS FRUITS;LIQUIDES;P;0;P89870;13/05/2025;;15/05/2025 17:24:22
691;1606042;15;1070;39;15/05/2025;17/05/2025;7215475;3560071421656;6X180G YAB FRAISE CRF SENSAT;36;36;1606042;825;YAOURTS;ULTRA-FRAIS;P;1;229614;17/05/2025;SF140525;15/05/2025 17:24:22
