CDBASE;FOURNISSEUR;DATE_LIVRAISON;STOCK;RAL;MINIMUM_COMMANDE;PCB;QTÉPRÉVISION1;QTÉPRÉVISION2;CLASSE_STOCKAGE;COCHE_RAO;STOCK_MARCHAND;QTÉPRÉVISIONINIT1;QTÉPRÉVISIONINIT2;QTÉPROPOSÉE1;QTÉPROPOSÉE2;NUMERO_COMMANDE;DATE_L2;DATE_COMMANDE;QTÉPROPOSÉEFINALE;STOCK_REEL;CDBASE2;NUMERO_COMMANDE2;IFLS
5945794;691;06/06/2025;107;40;10;10;0,85;0,38;1070;54;9999;0,85;0,38;9853,13;9999,38;1616165;07/06/2025;04/06/2025;9853;107;5945794;1616165;880987              
5945799;691;06/06/2025;0;;12;12;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5945799;1616165;881072              
5945939;691;06/06/2025;0;;4;4;0;0;1070;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5945939;1616165;881728              
5945942;691;06/06/2025;39;20;20;4;0,24;0,09;1070;54;9999;0,24;0,09;9940,31;9999,09;1616165;07/06/2025;04/06/2025;9940;37;5945942;1616165;881753              
5945946;691;06/06/2025;20;;24;4;0,06;0,02;1070;54;9999;0,06;0,02;9979,08;9999,02;1616165;07/06/2025;04/06/2025;9979;20;5945946;1616165;881761              
5945947;691;06/06/2025;0;;4;4;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5945947;1616165;881771              
5946520;691;06/06/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5946520;1616165;
5946522;691;06/06/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5946522;1616165;
5946650;522;06/06/2025;0;;0;12;0;0;1063;46;0;0;0;0;0;1616147;07/06/2025;04/06/2025;0;0;5946650;1616147;888582              
5946727;509;05/06/2025;0;;16;16;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5946727;1616140;
5947006;691;07/06/2025;0;;8;8;0;0;1070;46;5;0;0;5;5;1616166;12/06/2025;04/06/2025;5;0;5947006;1616166;889235              
5947012;691;06/06/2025;59;;12;4;0,15;0,07;1070;54;9999;0,15;0,07;9940,19;9999,07;1616165;07/06/2025;04/06/2025;9940;59;5947012;1616165;889256              
5947129;691;06/06/2025;187;102;36;6;0,3;0,15;1070;54;9999;0,3;0,15;9710,38;9999,15;1616165;07/06/2025;04/06/2025;9710;187;5947129;1616165;889404              
5947358;794;06/06/2025;0;;0;12;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5947358;1616185;893864              
5947408;691;06/06/2025;0;;12;12;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5947408;1616165;
5947431;691;06/06/2025;0;;12;12;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5947431;1616165;
5947517;794;06/06/2025;0;;24;12;0,02;0,01;1060;46;5;0,02;0,01;5,02;5,01;1616187;07/06/2025;04/06/2025;5;0;5947517;1616187;894759              
5947600;794;06/06/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1616187;07/06/2025;04/06/2025;0;0;5947600;1616187;J88193              
5947686;557;06/06/2025;13;10;10;10;0,13;0,04;1080;54;9999;0,13;0,04;9976,17;9999,04;1616152;07/06/2025;04/06/2025;9976;12;5947686;1616152;927048              
5947698;691;06/06/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5947698;1616165;
5947718;509;05/06/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5947718;1616140;
5948407;691;06/06/2025;0;;12;12;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5948407;1616165;897896              
5948432;691;06/06/2025;0;;8;8;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5948432;1616165;101751              
5948633;509;05/06/2025;63;;36;12;20,47;8,67;1060;54;9999;20,47;8,67;9956,63;10007,67;1616143;06/06/2025;04/06/2025;9957;70;5948633;1616143;898232              
5948886;794;06/06/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5948886;1616185;899398              
5948888;794;06/06/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5948888;1616185;899400              
5948890;794;06/06/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5948890;1616185;899402              
5948923;509;05/06/2025;66;1728;72;18;41;19;1060;54;9999;41;19;8245,62;10018;1616143;06/06/2025;04/06/2025;8246;93;5948923;1616143;899677              
5948928;794;06/06/2025;33;40;20;20;21,67;8,11;1060;54;9999;21,67;8,11;9947,89;10007,11;1616187;07/06/2025;04/06/2025;9948;39;5948928;1616187;P14137              
5949006;522;06/06/2025;0;;12;12;0;0;1060;46;0;0;0;0;0;1616149;07/06/2025;04/06/2025;0;0;5949006;1616149;091375              
5949057;509;05/06/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5949057;1616140;901012              
5949142;794;06/06/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5949142;1616185;901162              
5949384;557;06/06/2025;0;;12;12;0,01;0,01;1080;46;0;0,01;0,01;0,01;0,01;1616152;07/06/2025;04/06/2025;0;0;5949384;1616152;901469              
5949529;794;06/06/2025;0;;8;8;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5949529;1616185;901928              
5950019;794;06/06/2025;0;;0;8;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5950019;1616185;903557              
5950215;691;07/06/2025;266;24;48;12;1,78;0,72;1070;54;9999;1,78;0,72;9711,15;9999,72;1616166;10/06/2025;04/06/2025;9711;264;5950215;1616166;904192              
5950349;509;05/06/2025;80;;60;12;19,44;8;1060;54;9999;19,44;8;9938,44;10007;1616143;06/06/2025;04/06/2025;9938;91;5950349;1616143;904851              
5950359;691;06/06/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5950359;1616165;904867              
5950403;691;06/06/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5950403;1616165;904913              
5950409;509;05/06/2025;0;;48;12;0;0;1060;46;10;0;0;10;10;1616143;06/06/2025;04/06/2025;10;0;5950409;1616143;904934              
5950426;794;06/06/2025;0;;12;12;0;0;1060;54;9999;0;0;9999;9999;1616187;07/06/2025;04/06/2025;9999;0;5950426;1616187;H28620              
5950444;691;06/06/2025;118;30;24;6;0,71;0,33;1060;54;9999;0,71;0,33;9852,01;9999,33;1616167;07/06/2025;04/06/2025;9852;117;5950444;1616167;905087              
5950569;691;06/06/2025;0;;8;8;0;0;1070;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5950569;1616165;907142              
5950662;794;06/06/2025;9;24;12;12;17,89;6;1060;54;9999;17,89;6;9983,89;10005;1616187;07/06/2025;04/06/2025;9984;14;5950662;1616187;907418              
5950664;794;06/06/2025;149;;36;12;8;2;1060;46;14;8;2;-127;16;1616187;07/06/2025;04/06/2025;0;149;5950664;1616187;907474              
5950786;509;05/06/2025;3;16;16;8;6,33;2,78;1060;54;9999;6,33;2,78;9986,56;10001,78;1616143;06/06/2025;04/06/2025;9987;6;5950786;1616143;907690              
5950796;509;05/06/2025;0;;24;12;0;0;1060;46;0;0;0;0;0;1616143;06/06/2025;04/06/2025;0;0;5950796;1616143;907722              
5950870;794;06/06/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5950870;1616185;908161              
5951046;691;06/06/2025;0;;12;6;0;0;1070;54;37;0;0;37;37;1616165;07/06/2025;04/06/2025;37;0;5951046;1616165;908585              
5951256;794;06/06/2025;25;24;24;6;0,09;0,04;1060;46;9999;0,09;0,04;9950,12;9999,04;1616187;07/06/2025;04/06/2025;9950;25;5951256;1616187;909124              
5951374;509;05/06/2025;16;;12;6;3,89;1,44;1060;46;9999;3,89;1,44;9986,67;10000,44;1616143;06/06/2025;04/06/2025;9987;18;5951374;1616143;909341              
5951382;509;05/06/2025;0;;6;6;0;0;1060;46;0;0;0;0;0;1616143;06/06/2025;04/06/2025;0;0;5951382;1616143;909342              
5951402;509;05/06/2025;0;;16;16;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5951402;1616140;909353              
5951403;509;05/06/2025;0;;16;16;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5951403;1616140;909372              
5951416;509;05/06/2025;81;20;20;4;36,22;13,67;1060;54;9999;36,22;13,67;9934,22;10012,67;1616143;06/06/2025;04/06/2025;9934;97;5951416;1616143;909433              
5951417;509;05/06/2025;75;30;30;6;9;4,44;1060;54;9999;9;4,44;9902,56;10003,44;1616143;06/06/2025;04/06/2025;9903;80;5951417;1616143;909450              
5951554;794;06/06/2025;0;;24;24;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5951554;1616185;
5951714;691;06/06/2025;0;;4;4;0;0;1070;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5951714;1616165;098087              
5951804;509;05/06/2025;0;12;6;6;3,22;1,78;1060;54;9999;3,22;1,78;9989,97;10000,78;1616143;06/06/2025;04/06/2025;9990;3;5951804;1616143;361101              
5951822;557;06/06/2025;0;;9;1;0;0;1080;46;6;0;0;6;6;1616152;07/06/2025;04/06/2025;6;0;5951822;1616152;
5951954;794;06/06/2025;0;;10;10;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5951954;1616185;912819              
5951972;557;06/06/2025;0;;0;12;0;0;1080;46;0;0;0;0;0;1616152;07/06/2025;04/06/2025;0;0;5951972;1616152;913037              
5951973;557;06/06/2025;0;;0;12;0;0;1080;46;0;0;0;0;0;1616152;07/06/2025;04/06/2025;0;0;5951973;1616152;913043              
5951974;557;06/06/2025;0;;0;12;0;0;1080;46;0;0;0;0;0;1616152;07/06/2025;04/06/2025;0;0;5951974;1616152;913088              
5951983;691;06/06/2025;177;;11;11;0,09;0,09;1070;54;9999;0,09;0,09;9822,16;9999,09;1616165;10/06/2025;04/06/2025;9822;177;5951983;1616165;612471              
5951984;691;06/06/2025;368;;11;11;0,83;0,68;1070;54;9999;0,83;0,69;9631,83;9999,68;1616165;10/06/2025;04/06/2025;9632;368;5951984;1616165;612480              
5952415;522;06/06/2025;39;36;6;6;0,04;0,01;1060;54;9999;0,04;0,01;9924,05;9999,01;1616149;07/06/2025;04/06/2025;9924;39;5952415;1616149;117737              
5952434;522;06/06/2025;0;;6;6;0,38;0,2;1060;54;9999;0,38;0,2;9999,38;9999,2;1616149;07/06/2025;04/06/2025;9999;0;5952434;1616149;115249              
5952436;522;06/06/2025;42;12;6;6;0,03;0,01;1060;54;9999;0,03;0,01;9945,06;9999,01;1616149;07/06/2025;04/06/2025;9945;42;5952436;1616149;113696              
5952483;557;06/06/2025;0;;6;6;0;0;1080;46;0;0;0;0;0;1616152;07/06/2025;04/06/2025;0;0;5952483;1616152;
5952759;691;06/06/2025;140;;36;12;0,46;0,34;1070;54;9999;0,46;0,34;9859,56;9999,33;1616165;10/06/2025;04/06/2025;9860;140;5952759;1616165;914910              
5952762;691;06/06/2025;210;;20;20;0,54;0,3;1070;54;9999;0,54;0,3;9789,64;9999,3;1616165;10/06/2025;04/06/2025;9790;210;5952762;1616165;914924              
5952764;557;06/06/2025;0;;6;6;0;0;1080;46;0;0;0;0;0;1616152;07/06/2025;04/06/2025;0;0;5952764;1616152;
5952794;794;06/06/2025;0;;0;3;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5952794;1616185;914988              
5952811;509;05/06/2025;0;;1;1;0;0;1061;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5952811;1616140;730233              
5952812;509;05/06/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5952812;1616140;915130              
5953180;509;05/06/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5953180;1616140;916602              
5953515;509;05/06/2025;0;;222;222;0;0;1061;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5953515;1616140;
5953565;691;06/06/2025;145;;16;16;0,66;0,48;1070;54;9999;0,66;0,47;9854,81;9999,48;1616165;10/06/2025;04/06/2025;9855;145;5953565;1616165;917837              
5954194;509;05/06/2025;0;;130;130;0;0;1060;46;0;0;0;0;0;1616143;06/06/2025;04/06/2025;0;0;5954194;1616143;L50718              
5954199;522;06/06/2025;0;;12;12;0;0;1060;46;0;0;0;0;0;1616149;07/06/2025;04/06/2025;0;0;5954199;1616149;
5954398;509;05/06/2025;43;24;24;24;0,16;0,08;1060;54;9999;0,16;0,08;9932,26;9999,08;1616143;06/06/2025;04/06/2025;9932;43;5954398;1616143;920278              
5954407;509;05/06/2025;7;24;24;24;0,09;0,05;1060;54;9999;0,09;0,05;9968,13;9999,05;1616143;06/06/2025;04/06/2025;9968;7;5954407;1616143;920394              
5954461;509;05/06/2025;17;35;35;35;0,06;0,03;1060;54;9999;0,06;0,03;9947,1;9999,03;1616143;06/06/2025;04/06/2025;9947;16;5954461;1616143;921061              
5954525;691;06/06/2025;0;;8;8;0;0;1070;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5954525;1616165;921554              
5954603;691;06/06/2025;0;;1;1;0;0;1070;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5954603;1616165;938106              
5955670;691;06/06/2025;0;;6;6;0,06;0,03;1070;46;6;0,06;0,03;6,06;6,03;1616165;07/06/2025;04/06/2025;6;0;5955670;1616165;
5955701;691;06/06/2025;0;;6;6;0,13;0,09;1070;46;27;0,13;0,09;27,13;27,09;1616165;07/06/2025;04/06/2025;27;0;5955701;1616165;
5955729;691;06/06/2025;33;;12;12;0,2;0,1;1070;54;9999;0,2;0,1;9966,25;9999,1;1616165;07/06/2025;04/06/2025;9966;33;5955729;1616165;518942              
5955898;522;06/06/2025;89;;80;80;0,21;0,09;1061;54;9999;0,21;0,09;9910,28;9999,09;1616147;07/06/2025;04/06/2025;9910;89;5955898;1616147;M94942              
5955907;522;06/06/2025;54;;80;80;0,17;0,07;1060;54;9999;0,17;0,07;9945,24;9999,07;1616149;07/06/2025;04/06/2025;9945;54;5955907;1616149;784506              
5955965;794;06/06/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5955965;1616185;923916              
5956655;691;06/06/2025;0;;10;10;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5956655;1616165;924099              
5956854;794;06/06/2025;34;;36;12;0,09;0,05;1060;54;9999;0,09;0,05;9965,11;9999,05;1616187;07/06/2025;04/06/2025;9965;34;5956854;1616187;H31361              
5956941;794;06/06/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5956941;1616185;925322              
5956942;509;05/06/2025;0;;10;10;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5956942;1616140;925329              
5956998;794;06/06/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5956998;1616185;925360              
5957134;557;06/06/2025;12;;24;6;0,04;0;1080;54;9999;0,04;0;9987,05;9999;1616152;07/06/2025;04/06/2025;9987;12;5957134;1616152;052086              
5957146;522;06/06/2025;1;264;18;6;0,22;0,08;1060;54;35;0,22;0,08;-229,71;35,08;1616149;07/06/2025;04/06/2025;0;1;5957146;1616149;925510              
5957178;509;05/06/2025;0;;32;32;0;0;1061;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5957178;1616140;
5957197;794;06/06/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5957197;1616185;
5957319;509;05/06/2025;0;;10;10;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5957319;1616140;926370              
5957588;691;06/06/2025;0;;2;2;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5957588;1616165;927159              
5957595;509;05/06/2025;0;;0;12;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5957595;1616140;927279              
5957597;794;06/06/2025;0;;0;6;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5957597;1616185;927295              
5957691;509;06/06/2025;3;18;6;6;0,07;0,04;1060;54;9999;0,07;0,04;9978,08;9999,04;1616144;07/06/2025;04/06/2025;9978;3;5957691;1616144;S85342              
5957692;509;05/06/2025;11;8;8;8;6,33;3,22;1060;54;9999;6,33;3,22;9986,44;10002,22;1616143;06/06/2025;04/06/2025;9986;14;5957692;1616143;927502              
5957890;691;06/06/2025;0;;6;6;0;0;1070;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5957890;1616165;
5957892;557;06/06/2025;25;75;15;15;0,15;0,08;1080;54;9999;0,15;0,08;9899,18;9999,08;1616152;07/06/2025;04/06/2025;9899;24;5957892;1616152;927684              
5957927;691;06/06/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5957927;1616165;
5957962;794;06/06/2025;0;;9;9;0;0;1060;46;0;0;0;0;0;1616187;07/06/2025;04/06/2025;0;0;5957962;1616187;927802              
5958108;691;06/06/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5958108;1616165;928055              
5958132;557;06/06/2025;0;;10;10;0;0;1080;46;0;0;0;0;0;1616152;07/06/2025;04/06/2025;0;0;5958132;1616152;928153              
5958212;509;05/06/2025;0;;8;8;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5958212;1616140;928842              
5958215;509;05/06/2025;0;;10;10;0,01;0;1060;46;0;0,01;0;0,01;0;1616143;06/06/2025;04/06/2025;0;0;5958215;1616143;928862              
5958525;794;06/06/2025;0;;12;12;0;0;1060;46;0;0;0;0;0;1616187;07/06/2025;04/06/2025;0;0;5958525;1616187;929310              
5958650;794;06/06/2025;0;;20;20;12,58;5;1060;46;21;12,58;5;33,58;26;1616187;07/06/2025;04/06/2025;26;0;5958650;1616187;624520              
5958651;794;06/06/2025;0;;20;20;13,67;6,67;1060;46;32;13,67;6,67;45,67;38,67;1616187;07/06/2025;04/06/2025;39;0;5958651;1616187;624546              
5958653;794;06/06/2025;0;;20;20;9;4;1060;46;20;9;4;29;24;1616187;07/06/2025;04/06/2025;24;0;5958653;1616187;624547              
5958737;794;06/06/2025;0;;20;20;2,5;2,5;1060;46;0;2,5;2,5;2,5;2,5;1616187;07/06/2025;04/06/2025;2;0;5958737;1616187;624563              
5958739;794;06/06/2025;0;;20;20;10,78;5,11;1060;46;21;10,78;5,11;31,78;26,11;1616187;07/06/2025;04/06/2025;26;0;5958739;1616187;624569              
5958742;794;06/06/2025;0;;20;20;0;0;1060;46;0;0;0;0;0;1616187;07/06/2025;04/06/2025;0;0;5958742;1616187;624615              
5958746;794;06/06/2025;0;;20;20;0;0;1060;46;0;0;0;0;0;1616187;07/06/2025;04/06/2025;0;0;5958746;1616187;624655              
5958753;794;06/06/2025;0;;20;20;0;0;1060;46;0;0;0;0;0;1616187;07/06/2025;04/06/2025;0;0;5958753;1616187;624667              
5958761;794;06/06/2025;0;;20;20;0,5;0,5;1060;46;0;0,5;0,5;0,5;0,5;1616187;07/06/2025;04/06/2025;0;0;5958761;1616187;624683              
5958769;794;06/06/2025;0;;20;20;8,67;3,22;1060;46;20;8,67;3,22;28,67;23,22;1616187;07/06/2025;04/06/2025;23;0;5958769;1616187;624723              
5958773;794;06/06/2025;0;;20;20;0;0;1060;46;0;0;0;0;0;1616187;07/06/2025;04/06/2025;0;0;5958773;1616187;624732              
5958888;509;05/06/2025;0;15;2;1;4,56;2,67;1060;54;9999;4,56;2,67;9988,56;10001,67;1616143;06/06/2025;04/06/2025;9989;2;5958888;1616143;766587              
5958927;509;05/06/2025;0;;32;32;0;0;1061;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5958927;1616140;
5958929;509;05/06/2025;0;;6;6;0;0;1061;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5958929;1616140;
5959223;794;06/06/2025;0;;12;12;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5959223;1616185;931309              
5959579;691;06/06/2025;0;;12;12;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5959579;1616165;931929              
5959930;522;06/06/2025;0;;4;4;0;0;1063;46;0;0;0;0;0;1616147;07/06/2025;04/06/2025;0;0;5959930;1616147;932855              
5960026;794;06/06/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5960026;1616185;933181              
5960056;794;06/06/2025;0;;0;1;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5960056;1616185;933386              
5960059;794;06/06/2025;0;;0;1;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5960059;1616185;933394              
5960360;522;06/06/2025;0;;4;4;0;0;1063;46;0;0;0;0;0;1616147;07/06/2025;04/06/2025;0;0;5960360;1616147;010320              
5960516;509;05/06/2025;33;;18;18;11,67;4,78;1060;54;9999;11,67;4,78;9977,78;10003,78;1616143;06/06/2025;04/06/2025;9978;39;5960516;1616143;011220              
5960547;509;05/06/2025;32;24;12;12;12,28;4,78;1060;54;9999;12,28;4,78;9955,72;10003,78;1616143;06/06/2025;04/06/2025;9956;40;5960547;1616143;742611              
5960563;509;05/06/2025;0;;36;12;0;0;1060;46;0;0;0;0;0;1616143;06/06/2025;04/06/2025;0;0;5960563;1616143;011392              
5961114;509;05/06/2025;0;;5;5;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5961114;1616140;020726              
5961171;509;05/06/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5961171;1616140;H33964              
5961375;691;06/06/2025;0;;6;6;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5961375;1616165;020771              
5961379;794;06/06/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5961379;1616185;020781              
5961395;794;06/06/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5961395;1616185;020816              
5961417;794;06/06/2025;0;;0;1;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5961417;1616185;020939              
5961420;794;06/06/2025;0;;8;8;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5961420;1616185;
5962244;794;06/06/2025;0;;21;21;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5962244;1616185;027560              
5962353;509;05/06/2025;0;;48;48;0;0;1061;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5962353;1616140;
5962371;509;05/06/2025;304;168;84;12;52,25;50,25;1060;54;9999;52,25;50,25;9579,25;10049,25;1616143;06/06/2025;04/06/2025;9579;348;5962371;1616143;028456              
5962376;509;05/06/2025;80;72;72;12;39,86;24,86;1060;54;9999;39,86;24,86;9887,36;10023,86;1616143;06/06/2025;04/06/2025;9887;103;5962376;1616143;980640              
5962389;509;05/06/2025;7;36;6;6;14,67;5,33;1060;54;9999;14,67;5,33;9970,78;10004,33;1616143;06/06/2025;04/06/2025;9971;18;5962389;1616143;U15206              
5962697;509;05/06/2025;23;;18;18;9,82;6,44;1060;54;24;9,82;6,44;11,15;30,44;1616143;06/06/2025;04/06/2025;11;26;5962697;1616143;029268              
5962704;691;06/06/2025;0;;8;8;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5962704;1616165;029341              
5962747;691;06/06/2025;0;;4;4;0;0;1072;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5962747;1616165;030066              
5963626;691;06/06/2025;0;;0;1;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5963626;1616165;
5963631;691;07/06/2025;0;;1;1;0;0;1070;46;0;0;0;0;0;1616166;10/06/2025;04/06/2025;0;0;5963631;1616166;
5963792;691;06/06/2025;0;;2;2;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5963792;1616165;035520              
5963793;691;06/06/2025;0;;2;2;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5963793;1616165;035527              
5963815;691;06/06/2025;68;80;20;4;1,1;0,47;1071;54;9999;1,1;0,47;9852,48;9999,47;1616165;07/06/2025;04/06/2025;9852;68;5963815;1616165;035664              
5963829;691;06/06/2025;0;;12;12;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5963829;1616165;035699              
5963935;509;05/06/2025;34;;24;8;8,11;3,56;1060;54;9999;8,11;3,56;9973,33;10002,56;1616143;06/06/2025;04/06/2025;9973;37;5963935;1616143;078314              
5964088;794;06/06/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5964088;1616185;080873              
5964092;794;06/06/2025;0;;6;6;0;0;1063;46;0;0;0;0;0;1616185;07/06/2025;04/06/2025;0;0;5964092;1616185;081033              
5964155;691;06/06/2025;71;;12;6;0,47;0,2;1070;54;9999;0,47;0,2;9928,6;9999,2;1616165;07/06/2025;04/06/2025;9929;71;5964155;1616165;082949              
5964518;691;06/06/2025;0;;4;4;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5964518;1616165;085011              
5964532;691;06/06/2025;0;;4;4;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5964532;1616165;085207              
5964580;522;06/06/2025;0;;16;8;0;0;1060;46;0;0;0;0;0;1616149;07/06/2025;04/06/2025;0;0;5964580;1616149;449943              
5964757;509;05/06/2025;0;;1;1;0;0;1063;46;0;0;0;0;0;1616140;06/06/2025;04/06/2025;0;0;5964757;1616140;088094              
5964796;691;06/06/2025;0;;88;88;0;0;1060;46;0;0;0;0;0;1616167;07/06/2025;04/06/2025;0;0;5964796;1616167;
5964818;794;06/06/2025;0;;8;8;0;0;1060;46;0;0;0;0;0;1616187;07/06/2025;04/06/2025;0;0;5964818;1616187;
5964828;794;06/06/2025;0;;8;8;0;0;1060;46;0;0;0;0;0;1616187;07/06/2025;04/06/2025;0;0;5964828;1616187;
5964829;691;06/06/2025;0;;6;6;0;0;1070;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5964829;1616165;088712              
5964834;509;05/06/2025;45;6;24;6;12,56;4,67;1060;54;9999;12,56;4,67;9960,67;10003,67;1616143;06/06/2025;04/06/2025;9961;48;5964834;1616143;795605              
5964842;509;05/06/2025;0;;96;24;0;0;1060;46;0;0;0;0;0;1616143;06/06/2025;04/06/2025;0;0;5964842;1616143;108761              
5964917;691;06/06/2025;0;;5;5;0;0;1071;46;0;0;0;0;0;1616165;07/06/2025;04/06/2025;0;0;5964917;1616165;129732              
